competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,cleaned_name_used,created_at,eta_date
DVFlora,38004,Dianthus Amazon Burgundy,Dianthus,Bu,Burgundy,,1,,,,California,Dianthus Amazon Burgundy,2025-06-01,2025-06-10
DVFlora,31947,Dianthus Amazon Purple,Dianthus,Bu,Purple,,1,,,,California,Dianthus Amazon Purple,2025-06-01,2025-06-10
DVFlora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink Hot,,1,,,,California,Dianthus Amazon Cherry,2025-06-01,2025-06-10
DVFlora,38093,Dianthus Amazon Red Scarlet,Dianthus,Bu,Red,,1,,,,,Dianthus Amazon Red Scarlet,2025-06-01,2025-06-10
DVFlora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink,,1,,,,California,Dianthus Amazon Cherry,2025-06-01,2025-06-10
DVFlora,32722,Freesia Assorted Canada,Freesia,Bu,Assorted,,1,9.29,9.29,5,Canada,Freesia Assorted Canada,2025-06-01,2025-06-10
DVFlora,G1719,Grass Flexi,Grass,Bu,Green,70,1,,,,Australia,Grass Flexi,2025-06-01,2025-06-10
DVFlora,40536,Fever Few Double White Tetra 5Stm,Fever Few,Bu,White,,5,,,,California,Fever Few Double White Tetra 5Stm,2025-06-01,2025-06-10
DVFlora,27585,Feverfew Daisy California,Fever Few,Bu,White,,1,,,,California,Feverfew Daisy California,2025-06-01,2025-06-10
DVFlora,65418,Rose Red Black Pearl,Roses-Standard,Stem,Red,50,1,1.25,1.25,25,Ecuador,Rose Red Black Pearl,2025-06-01,2025-06-10
DVFlora,65691,Rose Red Black Pearl,Roses-Standard,Stem,Red,60,1,1.35,1.35,25,Ecuador,Rose Red Black Pearl,2025-06-01,2025-06-10
DVFlora,42707,Rose Pink Shy DVF,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,Rose Pink Shy DVF,2025-06-01,2025-06-10
DVFlora,52551,Rose Pink Shy,Roses-Standard,Stem,Pink,60,1,1.49,1.49,50,Ecuador,Rose Pink Shy,2025-06-01,2025-06-10
DVFlora,42708,Rose Pink Shy DVF,Roses-Standard,Stem,Pink,60,1,1.59,1.59,25,Ecuador,Rose Pink Shy DVF,2025-06-01,2025-06-10
DVFlora,42666,Grass Oats,Grass,Bu,Green,,1,,,,California,Grass Oats,2025-06-01,2025-06-10
DVFlora,75084,Kale Purple/Green Peru,Kale/Brassic,Bu,Bicolor,,5,,,,Peru,Kale Purple/Green Peru,2025-06-01,2025-06-10
DVFlora,27799,Grass Wheat,Grass,Bu,Brown,,1,,,,California,Grass Wheat,2025-06-01,2025-06-10
DVFlora,G1716,Grass Steel,Grass,Bu,Green,100,1,,,,Australia,Grass Steel,2025-06-01,2025-06-10
DVFlora,28596,Rice Flower White Vic.,Misc.Fillers,Bu,White,40,40,,,,Ecuador,Rice Flower White Vic.,2025-06-01,2025-06-10
DVFlora,27972,Lavender English,Lavender,Bu,all,,1,,,,California,Lavender English,2025-06-01,2025-06-10
DVFlora,12969,Rumex Unicorn+,Rumex,Bu,Green,60,1,,,,Ecuador,Rumex Unicorn+,2025-06-01,2025-06-10
DVFlora,58866,Lepidium Green Dragon,Misc.Fillers,Bu,Green,,1,7.99,7.99,6,Ecuador,Lepidium Green Dragon,2025-06-01,2025-06-10
DVFlora,67355,Rose Cream Sahara,Roses-Standard,Stem,Cream,50,1,1.59,1.59,25,Ecuador,Rose Cream Sahara,2025-06-01,2025-06-10
DVFlora,68832,Rose Pink Nuage DVF,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,Rose Pink Nuage DVF,2025-06-01,2025-06-10
DVFlora,53747,Rose Pink Nuage 50cn,Roses-Standard,Stem,Pink,50,1,1.39,1.39,50,Ecuador,Rose Pink Nuage 50cn,2025-06-01,2025-06-10
DVFlora,68833,Rose Pink Nuage DVF,Roses-Standard,Stem,Pink,60,1,1.59,1.59,25,Ecuador,Rose Pink Nuage DVF,2025-06-01,2025-06-10
DVFlora,36402,Scabiosa Red Raspberry Scoop C,Scabiosa,Bu,Pink Dark,,1,,,,California,Scabiosa Red Raspberry Scoop C,2025-06-01,2025-06-10
DVFlora,36401,Scabiosa Burg Blackberry Scoop,Scabiosa,Bu,Burgundy,,1,,,,California,Scabiosa Burg Blackberry Scoop,2025-06-01,2025-06-10
DVFlora,39054,Scabiosa Burg Blackberry Scoop,Scabiosa,Bu,Burgundy,,1,,,,South America,Scabiosa Burg Blackberry Scoop,2025-06-01,2025-06-10
DVFlora,17276,Thistle Blue Lagoon,Thistle,Bu,Blue,50,50,,,,Ecuador,Thistle Blue Lagoon,2025-06-01,2025-06-10
DVFlora,46099,Thistle Blue Bell,Thistle,Bu,Blue,60,1,8.29,8.29,6,Ecuador,Thistle Blue Bell,2025-06-01,2025-06-10
DVFlora,12686,Yarrow Yellow Anthea Cottage,Yarrow,Bu,Yellow,,1,,,,Local,Yarrow Yellow Anthea Cottage,2025-06-01,2025-06-10
DVFlora,36402,Scabiosa Red Raspberry Scoop C,Scabiosa,Bu,Red,,1,,,,California,Scabiosa Red Raspberry Scoop C,2025-06-01,2025-06-10
DVFlora,39071,Scabiosa Red Velvet Scoop,Scabiosa,Bu,Red,,1,,,,South America,Scabiosa Red Velvet Scoop,2025-06-01,2025-06-10
DVFlora,24379,Rose Hot Pink Country Blues,Roses-Standard,Stem,Pink Hot,50,1,1.65,1.65,25,Ecuador,Rose Hot Pink Country Blues,2025-06-01,2025-06-10
DVFlora,42745,Rose Hot Pink Country Blues,Roses-Standard,Stem,Pink Hot,60,1,1.65,1.65,25,Ecuador,Rose Hot Pink Country Blues,2025-06-01,2025-06-10
DVFlora,12653,Peony Coral Charm,Peony,Bu,Coral,,5,,,,,Peony Coral Charm,2025-06-01,2025-06-10
DVFlora,39044,Yarrow Yellow Ecuador,Yarrow,Bu,Yellow,60,60,,,,Ecuador,Yarrow Yellow Ecuador,2025-06-01,2025-06-10
DVFlora,36757,Yarrow Yellow Peru,Yarrow,Bu,Yellow,,1,6.19,6.19,6,Peru,Yarrow Yellow Peru,2025-06-01,2025-06-10
DVFlora,31479,Yarrow Yellow Peru,Yarrow,Bu,Yellow,,1,,,,Peru,Yarrow Yellow Peru,2025-06-01,2025-06-10
DVFlora,24379,Rose Hot Pink Country Blues,Roses-Standard,Stem,Pink,50,1,1.65,1.65,25,Ecuador,Rose Hot Pink Country Blues,2025-06-01,2025-06-10
DVFlora,42745,Rose Hot Pink Country Blues,Roses-Standard,Stem,Pink,60,1,1.65,1.65,25,Ecuador,Rose Hot Pink Country Blues,2025-06-01,2025-06-10
DVFlora,51792,Rose Green Lemonade,Roses-Standard,Stem,Green,60,1,1.65,1.65,25,Ecuador,Rose Green Lemonade,2025-06-01,2025-06-10
DVFlora,43327,Garden Rose Westmin' Abbey,Roses-Garden,Stem,Novelty,,12,2.99,2.99,12,South America,Garden Rose Westmin' Abbey,2025-06-01,2025-06-10
DVFlora,39882,Garden Rose White Patience,Roses-Garden,Stem,White,,12,3.99,3.99,12,South America,Garden Rose White Patience,2025-06-01,2025-06-10
DVFlora,67386,Rose Orange Crush,Roses-Standard,Stem,Orange,40,1,0.99,0.99,25,Ecuador,Rose Orange Crush,2025-06-01,2025-06-10
DVFlora,52030,Rose Orange Crush,Roses-Standard,Stem,Orange,50,1,1.39,1.39,25,Ecuador,Rose Orange Crush,2025-06-01,2025-06-10
DVFlora,30549,Rose Orange Crush,Roses-Standard,Stem,Orange,50,1,1.29,1.29,50,Ecuador,Rose Orange Crush,2025-06-01,2025-06-10
DVFlora,52861,Rose Orange Crush DVF,Roses-Standard,Stem,Orange,50,1,1.39,1.39,25,Ecuador,Rose Orange Crush DVF,2025-06-01,2025-06-10
DVFlora,52031,Rose Orange Crush,Roses-Standard,Stem,Orange,60,1,1.49,1.49,25,Ecuador,Rose Orange Crush,2025-06-01,2025-06-10
DVFlora,30550,Rose Orange Crush,Roses-Standard,Stem,Orange,60,1,1.39,1.39,50,Ecuador,Rose Orange Crush,2025-06-01,2025-06-10
DVFlora,52862,Rose Orange Crush DVF,Roses-Standard,Stem,Orange,60,1,1.49,1.49,25,Ecuador,Rose Orange Crush DVF,2025-06-01,2025-06-10
DVFlora,46848,Rose Yellow Turtle,Roses-Standard,Stem,Yellow,50,1,1.65,1.65,25,Ecuador,Rose Yellow Turtle,2025-06-01,2025-06-10
DVFlora,46849,Rose Yellow Turtle,Roses-Standard,Stem,Yellow,60,1,1.75,1.75,25,Ecuador,Rose Yellow Turtle,2025-06-01,2025-06-10
DVFlora,37313,Garden Rose Pink O'Hara,Roses-Garden,Stem,Pink,,12,2.79,2.79,12,South America,Garden Rose Pink O'Hara,2025-06-01,2025-06-10
DVFlora,48146,Garden Rose Pink O'Hara,Roses-Garden,Stem,Pink,25,25,2.79,2.79,25,Ecuador,Garden Rose Pink O'Hara,2025-06-01,2025-06-10
DVFlora,47769,Garden Rose Peach Juliet,Roses-Garden,Stem,Peach,,12,3.99,3.99,12,South America,Garden Rose Peach Juliet,2025-06-01,2025-06-10
DVFlora,40175,Garden Rose White O'Hara,Roses-Garden,Stem,White,50,1,2.79,2.79,50,Ecuador,Garden Rose White O'Hara,2025-06-01,2025-06-10
DVFlora,35812,Garden Rose White O'Hara,Roses-Garden,Stem,White,,12,2.79,2.79,12,South America,Garden Rose White O'Hara,2025-06-01,2025-06-10
DVFlora,48978,Garden Rose White O'Hara,Roses-Garden,Stem,White,25,25,2.79,2.79,25,Ecuador,Garden Rose White O'Hara,2025-06-01,2025-06-10
DVFlora,30399,Rose Var Cherry Brandy,Roses-Standard,Stem,Bicolor,50,1,1.45,1.45,25,Ecuador,Rose Var Cherry Brandy,2025-06-01,2025-06-10
DVFlora,51084,Rose Var Cherry Brandy,Roses-Standard,Stem,Bicolor,50,1,1.45,1.45,25,Ecuador,Rose Var Cherry Brandy,2025-06-01,2025-06-10
DVFlora,40744,Garden Rose White Mayra White,Roses-Garden,Stem,White,,12,2.69,2.69,12,South America,Garden Rose White Mayra White,2025-06-01,2025-06-10
DVFlora,24135,Rose White Akito,Roses-Standard,Stem,White,40,1,0.99,0.99,25,South America,Rose White Akito,2025-06-01,2025-06-10
DVFlora,52873,Rose Pink Jessika,Roses-Standard,Stem,Pink,50,1,1.35,1.35,50,Ecuador,Rose Pink Jessika,2025-06-01,2025-06-10
DVFlora,53017,Rose Pink Jessika DVF,Roses-Standard,Stem,Pink,50,1,1.45,1.45,25,Ecuador,Rose Pink Jessika DVF,2025-06-01,2025-06-10
DVFlora,53018,Rose Pink Jessika,Roses-Standard,Stem,Pink,60,1,1.55,1.55,25,Ecuador,Rose Pink Jessika,2025-06-01,2025-06-10
DVFlora,52874,Rose Pink Jessika,Roses-Standard,Stem,Pink,60,1,1.45,1.45,50,Ecuador,Rose Pink Jessika,2025-06-01,2025-06-10
DVFlora,36122,Garden Rose Hot Pink Darcey,Roses-Garden,Stem,Pink Hot,,12,3.99,3.99,12,South America,Garden Rose Hot Pink Darcey,2025-06-01,2025-06-10
DVFlora,36122,Garden Rose Hot Pink Darcey,Roses-Garden,Stem,Pink,,12,3.99,3.99,12,South America,Garden Rose Hot Pink Darcey,2025-06-01,2025-06-10
DVFlora,40676,Garden Rose Yellow Effie,Roses-Garden,Stem,Yellow,,12,3.69,3.69,12,South America,Garden Rose Yellow Effie,2025-06-01,2025-06-10
DVFlora,26399,Rose White Assorted,Roses-Standard,Stem,White,40,1,0.79,0.79,125,Ecuador,Rose White Assorted,2025-06-01,2025-06-10
DVFlora,52359,Rose White Assorted,Roses-Standard,Stem,White,50,1,0.99,0.99,125,Ecuador,Rose White Assorted,2025-06-01,2025-06-10
DVFlora,26203,Rose Pink Assorted,Roses-Standard,Stem,Pink,40,125,0.79,0.79,125,Ecuador,Rose Pink Assorted,2025-06-01,2025-06-10
DVFlora,35807,Garden Rose Cream Caramel An,Roses-Garden,Stem,Cream,,12,2.79,2.79,12,South America,Garden Rose Cream Caramel An,2025-06-01,2025-06-10
DVFlora,25922,Rose Lavender Assorted,Roses-Standard,Stem,Lavender,40,1,0.89,0.89,125,Ecuador,Rose Lavender Assorted,2025-06-01,2025-06-10
DVFlora,39739,Garden Rose Peach Charity,Roses-Garden,Stem,Peach,,12,3.99,3.99,12,South America,Garden Rose Peach Charity,2025-06-01,2025-06-10
DVFlora,37309,Garden Rose White Pr. Miyuki,Roses-Garden,Stem,White,,12,3.69,3.69,12,South America,Garden Rose White Pr. Miyuki,2025-06-01,2025-06-10
DVFlora,53759,Rose Peach Phoenix,Roses-Standard,Stem,Peach,60,1,1.65,1.65,25,Ecuador,Rose Peach Phoenix,2025-06-01,2025-06-10
DVFlora,26371,Rose Peach Phoenix,Roses-Standard,Stem,Peach,70,1,1.75,1.75,25,Ecuador,Rose Peach Phoenix,2025-06-01,2025-06-10
DVFlora,43325,Garden Rose Red Tess,Roses-Garden,Stem,Red,,12,3.99,3.99,12,South America,Garden Rose Red Tess,2025-06-01,2025-06-10
DVFlora,40901,Garden Rose White Leonora,Roses-Garden,Stem,White,,12,3.99,3.99,12,South America,Garden Rose White Leonora,2025-06-01,2025-06-10
DVFlora,30623,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,52428,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,52431,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink,50,1,1.29,1.29,50,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,30622,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,52429,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,30623,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink Hot,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,52428,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink Hot,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,52431,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink Hot,50,1,1.29,1.29,50,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,30622,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,52429,Rose Hot Pink Full Monty,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Full Monty,2025-06-01,2025-06-10
DVFlora,67266,Garden Rose White Cloud,Roses-Garden,Stem,White,,12,3.39,3.39,12,South America,Garden Rose White Cloud,2025-06-01,2025-06-10
DVFlora,68747,Rose Pink Cold Brew,Roses-Standard,Stem,Pink,40,1,1.29,1.29,25,Ecuador,Rose Pink Cold Brew,2025-06-01,2025-06-10
DVFlora,68748,Rose Pink Cold Brew,Roses-Standard,Stem,Pink,50,1,1.59,1.59,25,Ecuador,Rose Pink Cold Brew,2025-06-01,2025-06-10
DVFlora,54032,Rose Pink Marzipan,Roses-Standard,Stem,Pink,60,1,1.59,1.59,25,Ecuador,Rose Pink Marzipan,2025-06-01,2025-06-10
DVFlora,23421,Rose Assorted Colors,Roses-Standard,Stem,Assorted,40,1,0.79,0.79,125,Ecuador,Rose Assorted Colors,2025-06-01,2025-06-10
DVFlora,37805,Rose Assorted Colors,Roses-Standard,Stem,Assorted,40,1,0.79,0.79,125,Colombia,Rose Assorted Colors,2025-06-01,2025-06-10
DVFlora,48602,Rose Assorted Colors,Roses-Standard,Stem,Assorted,40,1,0.69,0.69,125,Ecuador,Rose Assorted Colors,2025-06-01,2025-06-10
DVFlora,23480,Rose Assorted Colors,Roses-Standard,Stem,Assorted,50,1,0.95,0.95,100,Ecuador,Rose Assorted Colors,2025-06-01,2025-06-10
DVFlora,51056,Rose Assorted Colors,Roses-Standard,Stem,Assorted,50,1,0.85,0.85,100,Ecuador,Rose Assorted Colors,2025-06-01,2025-06-10
DVFlora,29003,Rose Assorted Colors,Roses-Standard,Stem,Assorted,60,1,1.09,1.09,100,Ecuador,Rose Assorted Colors,2025-06-01,2025-06-10
DVFlora,51216,Rose Assorted Colors,Roses-Standard,Stem,Assorted,60,1,1.09,1.09,100,Ecuador,Rose Assorted Colors,2025-06-01,2025-06-10
DVFlora,25922,Rose Lavender Assorted,Roses-Standard,Stem,Assorted,40,1,0.89,0.89,125,Ecuador,Rose Lavender Assorted,2025-06-01,2025-06-10
DVFlora,26203,Rose Pink Assorted,Roses-Standard,Stem,Assorted,40,125,0.79,0.79,125,Ecuador,Rose Pink Assorted,2025-06-01,2025-06-10
DVFlora,26399,Rose White Assorted,Roses-Standard,Stem,Assorted,40,1,0.79,0.79,125,Ecuador,Rose White Assorted,2025-06-01,2025-06-10
DVFlora,52359,Rose White Assorted,Roses-Standard,Stem,Assorted,50,1,0.99,0.99,125,Ecuador,Rose White Assorted,2025-06-01,2025-06-10
DVFlora,52414,Rose Red Panther,Roses-Standard,Stem,Red,50,1,1.39,1.39,25,Ecuador,Rose Red Panther,2025-06-01,2025-06-10
DVFlora,55618,Hydrangea Antique Red Select,Hydrangea,Stem,Green-Antique,,1,3.69,3.69,40,South America,Hydrangea Antique Red Select,2025-06-01,2025-06-10
DVFlora,33702,Hydrangea Green Antique XLG,Hydrangea,Stem,Green-Antique,,1,5.99,5.99,16,Colombia,Hydrangea Green Antique XLG,2025-06-01,2025-06-10
DVFlora,30664,Rose White Aspen,Roses-Standard,Stem,White,50,1,1.79,1.79,25,Ecuador,Rose White Aspen,2025-06-01,2025-06-10
DVFlora,55618,Hydrangea Antique Red Select,Hydrangea,Stem,Green,,1,3.69,3.69,40,South America,Hydrangea Antique Red Select,2025-06-01,2025-06-10
DVFlora,33702,Hydrangea Green Antique XLG,Hydrangea,Stem,Green,,1,5.99,5.99,16,Colombia,Hydrangea Green Antique XLG,2025-06-01,2025-06-10
DVFlora,69276,Rose Orange Joy,Roses-Standard,Stem,Orange,50,1,1.45,1.45,25,Ecuador,Rose Orange Joy,2025-06-01,2025-06-10
DVFlora,17363,Hydrangea Green Shamrock,Hydrangea,Stem,Green-White,,1,2.99,2.99,10,Colombia,Hydrangea Green Shamrock,2025-06-01,2025-06-10
DVFlora,53542,Hydrangea Green Shamrock,Hydrangea,Stem,Green-White,,1,2.49,2.49,30,Colombia,Hydrangea Green Shamrock,2025-06-01,2025-06-10
DVFlora,17363,Hydrangea Green Shamrock,Hydrangea,Stem,White,,1,2.99,2.99,10,Colombia,Hydrangea Green Shamrock,2025-06-01,2025-06-10
DVFlora,53542,Hydrangea Green Shamrock,Hydrangea,Stem,White,,1,2.49,2.49,30,Colombia,Hydrangea Green Shamrock,2025-06-01,2025-06-10
DVFlora,17363,Hydrangea Green Shamrock,Hydrangea,Stem,Green,,1,2.99,2.99,10,Colombia,Hydrangea Green Shamrock,2025-06-01,2025-06-10
DVFlora,53542,Hydrangea Green Shamrock,Hydrangea,Stem,Green,,1,2.49,2.49,30,Colombia,Hydrangea Green Shamrock,2025-06-01,2025-06-10
DVFlora,25765,Hypericum Pink Ilusion,Hypericum,Bu,Pink,50,50,,,,Ecuador,Hypericum Pink Ilusion,2025-06-01,2025-06-10
DVFlora,68371,Hypericum Burg Ilusion,Hypericum,Bu,Burgundy,50,50,,,,Ecuador,Hypericum Burg Ilusion,2025-06-01,2025-06-10
DVFlora,68685,Rose Lavender Cool Down,Roses-Standard,Stem,Lavender,50,1,1.49,1.49,25,South America,Rose Lavender Cool Down,2025-06-01,2025-06-10
DVFlora,68686,Rose Lavender Cool Down,Roses-Standard,Stem,Lavender,60,1,1.55,1.55,25,South America,Rose Lavender Cool Down,2025-06-01,2025-06-10
DVFlora,32269,Hypericum Green Lucky Rom 50/60,Hypericum,Bu,Green,50,50,,,,Ecuador,Hypericum Green Lucky Rom 50/60,2025-06-01,2025-06-10
DVFlora,28306,Hydrangea Green Mini,Hydrangea,Stem,Green,,1,1.29,1.29,40,South America,Hydrangea Green Mini,2025-06-01,2025-06-10
DVFlora,51364,Hydrangea Green Mini DVF,Hydrangea,Stem,Green,,1,1.59,1.59,20,Colombia,Hydrangea Green Mini DVF,2025-06-01,2025-06-10
DVFlora,48987,Hydrangea Green Mini Mojito,Hydrangea,Stem,Green,,1,1.59,1.59,50,South America,Hydrangea Green Mini Mojito,2025-06-01,2025-06-10
DVFlora,12584,Hydrangea Green-Dark Mini,Hydrangea,Stem,Green,,1,1.49,1.49,20,Colombia,Hydrangea Green-Dark Mini,2025-06-01,2025-06-10
DVFlora,42065,Hydrangea Green-Dark Mini,Hydrangea,Stem,Green,,1,1.29,1.29,50,Colombia,Hydrangea Green-Dark Mini,2025-06-01,2025-06-10
DVFlora,36435,Hypericum Peach Mellow Rom 50/60,Hypericum,Bu,Peach,50,50,,,,Ecuador,Hypericum Peach Mellow Rom 50/60,2025-06-01,2025-06-10
DVFlora,12280,Hypericum Pink Sweet Rom 50/60,Hypericum,Bu,Pink,50,50,,,,Ecuador,Hypericum Pink Sweet Rom 50/60,2025-06-01,2025-06-10
DVFlora,17687,Hypericum Light Pink Lovely Rom 50/,Hypericum,Bu,Light Pink,50,1,,,,Ecuador,Hypericum Light Pink Lovely Rom 50/,2025-06-01,2025-06-10
DVFlora,52320,Rose Pink Miss Piggy,Roses-Standard,Stem,Pink,40,1,1.39,1.39,25,Ecuador,Rose Pink Miss Piggy,2025-06-01,2025-06-10
DVFlora,17687,Hypericum Light Pink Lovely Rom 50/,Hypericum,Bu,Pink,50,1,,,,Ecuador,Hypericum Light Pink Lovely Rom 50/,2025-06-01,2025-06-10
DVFlora,12182,Hypericum Burg Rocky Rom 50/60,Hypericum,Bu,Burgundy,50,50,,,,Ecuador,Hypericum Burg Rocky Rom 50/60,2025-06-01,2025-06-10
DVFlora,45961,Peony Pink Hot Cytherea,Peony,Bu,Pink-Hot,,10,,,,New Jersey,Peony Pink Hot Cytherea,2025-06-01,2025-06-10
DVFlora,45961,Peony Pink Hot Cytherea,Peony,Bu,Pink,,10,,,,New Jersey,Peony Pink Hot Cytherea,2025-06-01,2025-06-10
DVFlora,40679,Rose Lavender Menta,Roses-Standard,Stem,Lavender,50,1,1.49,1.49,25,South America,Rose Lavender Menta,2025-06-01,2025-06-10
DVFlora,36007,Peony Coral Sunset,Peony,Bu,Coral,,5,,,,,Peony Coral Sunset,2025-06-01,2025-06-10
DVFlora,23740,Rose White Eskimo,Roses-Standard,Stem,White,40,1,0.99,0.99,25,Ecuador,Rose White Eskimo,2025-06-01,2025-06-10
DVFlora,30236,Rose White Eskimo,Roses-Standard,Stem,White,50,1,1.59,1.59,25,Ecuador,Rose White Eskimo,2025-06-01,2025-06-10
DVFlora,30801,Rose White Eskimo,Roses-Standard,Stem,White,50,1,1.49,1.49,25,Ecuador,Rose White Eskimo,2025-06-01,2025-06-10
DVFlora,53809,Rose White Eskimo,Roses-Standard,Stem,White,50,1,1.39,1.39,100,South America,Rose White Eskimo,2025-06-01,2025-06-10
DVFlora,52821,Rose White Eskimo,Roses-Standard,Stem,White,50,1,1.39,1.39,50,Ecuador,Rose White Eskimo,2025-06-01,2025-06-10
DVFlora,30751,Rose White Eskimo,Roses-Standard,Stem,White,60,1,1.49,1.49,25,Ecuador,Rose White Eskimo,2025-06-01,2025-06-10
DVFlora,10996,Peony Light Pink Pecher,Peony,Bu,Pink-Light,,5,,,,France,Peony Light Pink Pecher,2025-06-01,2025-06-10
DVFlora,10996,Peony Light Pink Pecher,Peony,Bu,Pink,,5,,,,France,Peony Light Pink Pecher,2025-06-01,2025-06-10
DVFlora,68775,Rose Yellow Cancun DVF,Roses-Standard,Stem,Yellow,60,1,1.69,1.69,25,Ecuador,Rose Yellow Cancun DVF,2025-06-01,2025-06-10
DVFlora,24077,Rose Yellow Cancun,Roses-Standard,Stem,Yellow,70,1,1.79,1.79,25,Ecuador,Rose Yellow Cancun,2025-06-01,2025-06-10
DVFlora,26249,Rose Pink Sweet Unique,Roses-Standard,Stem,Pink,50,1,1.39,1.39,100,Ecuador,Rose Pink Sweet Unique,2025-06-01,2025-06-10
DVFlora,24505,Rose Pink Sweet Unique,Roses-Standard,Stem,Pink,50,1,1.39,1.39,50,Ecuador,Rose Pink Sweet Unique,2025-06-01,2025-06-10
DVFlora,23110,Peony Pink Sara B,Peony,Bu,Pink,,10,,,,Local,Peony Pink Sara B,2025-06-01,2025-06-10
DVFlora,33768,Peony Pink Sara B,Peony,Bu,Pink,,5,,,,,Peony Pink Sara B,2025-06-01,2025-06-10
DVFlora,23116,Peony White Festiva Maxima 10s,Peony,Bu,White,,1,,,,New Jersey,Peony White Festiva Maxima 10s,2025-06-01,2025-06-10
DVFlora,23113,Peony Pink Hot Jules Elie,Peony,Bu,Pink-Hot,,10,,,,New Jersey,Peony Pink Hot Jules Elie,2025-06-01,2025-06-10
DVFlora,26803,Peony Pink Hot Jules Elie,Peony,Bu,Pink-Hot,,5,,,,,Peony Pink Hot Jules Elie,2025-06-01,2025-06-10
DVFlora,23113,Peony Pink Hot Jules Elie,Peony,Bu,Pink,,10,,,,New Jersey,Peony Pink Hot Jules Elie,2025-06-01,2025-06-10
DVFlora,26803,Peony Pink Hot Jules Elie,Peony,Bu,Pink,,5,,,,,Peony Pink Hot Jules Elie,2025-06-01,2025-06-10
DVFlora,10473,Peony Blush Gardenia,Peony,Bu,Pink,,5,,,,Holland,Peony Blush Gardenia,2025-06-01,2025-06-10
DVFlora,10473,Peony Blush Gardenia,Peony,Bu,Blush Pink,,5,,,,Holland,Peony Blush Gardenia,2025-06-01,2025-06-10
DVFlora,28410,Rose Hot Pink Pink Floyd,Roses-Standard,Stem,Pink Hot,40,1,0.99,0.99,25,Ecuador,Rose Hot Pink Pink Floyd,2025-06-01,2025-06-10
DVFlora,52924,Rose Hot Pink Pink Floyd,Roses-Standard,Stem,Pink Hot,50,1,1.29,1.29,50,Ecuador,Rose Hot Pink Pink Floyd,2025-06-01,2025-06-10
DVFlora,51330,Rose Hot Pink Pink Floyd DVF,Roses-Standard,Stem,Pink Hot,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Pink Floyd DVF,2025-06-01,2025-06-10
DVFlora,47090,Rose Hot Pink Pink Floyd,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Pink Floyd,2025-06-01,2025-06-10
DVFlora,51328,Rose Hot Pink Pink Floyd DVF,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Pink Floyd DVF,2025-06-01,2025-06-10
DVFlora,28410,Rose Hot Pink Pink Floyd,Roses-Standard,Stem,Pink,40,1,0.99,0.99,25,Ecuador,Rose Hot Pink Pink Floyd,2025-06-01,2025-06-10
DVFlora,52924,Rose Hot Pink Pink Floyd,Roses-Standard,Stem,Pink,50,1,1.29,1.29,50,Ecuador,Rose Hot Pink Pink Floyd,2025-06-01,2025-06-10
DVFlora,51330,Rose Hot Pink Pink Floyd DVF,Roses-Standard,Stem,Pink,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Pink Floyd DVF,2025-06-01,2025-06-10
DVFlora,47090,Rose Hot Pink Pink Floyd,Roses-Standard,Stem,Pink,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Pink Floyd,2025-06-01,2025-06-10
