competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Dvflora,58990,Ranunculus Bfly Pk Melissa,Ranunculus,Bu,Butterfly,,1,,,,Chile,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Butterfly Assorted Ranunculus,aed1a749-4598-4309-90c1-e9b370105f33,0.9467176795005798,butterfly melissa pink ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
Dvflora,57278,Ranunculus Bfly Prp Thiva 10st,Ranunculus,Bu,Butterfly,,10,,,,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,butterfly purple ranunculus thiva,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
Dvflora,42829,Ranunculus Bfly Sal Eris 10st,Ranunculus,Bu,Butterfly,,10,,,,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Butterfly Eris Ranunculus,6e0d82d9-ee75-4250-afac-834b282e5170,0.9309075474739075,butterfly eris ranunculus sal,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
Dvflora,67825,Ranunculus Bfly Yel Phytalos,Ranunculus,Bu,Butterfly,,1,,,,Ranunculus Bfly Yel Phytalos,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,butterfly phytalos ranunculus yellow,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
Dvflora,37836,Garden Rose Wht Alabaster x12,Roses-Garden,Stem,White,,12,3.99,3.99,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,alabaster garden rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
Dvflora,20757,Carnation Red,Carnations,Stem,Red,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Carnation,24b9d4a7-3e41-48a8-b10a-37af8341388a,0.9925932884216309,carnation red,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,36940,Carnation Red Virgilio 75pk,Carnations,Stem,Red,,1,0.44,0.44,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,0.9647644758224487,carnation red virgilio,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,45708,Ranunculus Bfly Pink Hera 10st,Ranunculus,Bu,Pink,,10,,,,Ranunculus Bfly Pink Hera 10st,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Butterfly Hera Ranunculus,02f517ec-ee4c-4ad0-876d-3b460a2183d8,0.9858214855194092,butterfly hera pink ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
Dvflora,66053,Carnation Orange,Carnations,Stem,Orange,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Carnation,a1a3331a-c01c-4f0d-96b6-aafc9c1d6916,0.9922127723693848,carnation orange,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62805,Carnation Orange Megan 75pk,Carnations,Stem,Orange,,1,0.49,0.49,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Mini Carnation,b59a43f5-e6e3-4d35-878e-06a6efe6c702,0.9807970523834229,carnation megan orange,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,52192,Carnation Org Trueno 75pk,Carnations,Stem,Orange,,1,0.49,0.49,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,carnation orange trueno,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,59274,Carnation Peach Apple Tea 75pk,Carnations,Stem,Peach BiColor,,1,0.48,0.48,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Peach Caramel Carnation,06498ffd-e8a2-4310-9c01-86e086fa88bc,0.925272524356842,apple carnation peach tea,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,68380,Carnation Brut,Carnations,Stem,Champagne/Blush,,1,0.46,0.46,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Blush Brut  Carnation,00277380-3ecc-45bc-875e-5fc3254c3534,0.9631409645080566,brut carnation,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20710,Carnation Select Moon Aqua,Carnations,Stem,Lavender Light,,1,0.69,0.69,300,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lime Olivino Mini Carnation,e3d50e8f-c9da-455e-92a8-f4b1c29a820e,0.918090283870697,aqua carnation moon select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60522,Carnation Purple,Carnations,Stem,Purple,,1,0.48,0.48,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Purple Carnation,fb8b6922-4224-411c-9394-af6158a59086,0.9927457571029663,carnation purple,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20712,Carnation Select Moon Shade,Carnations,Stem,Purple,,1,0.69,0.69,300,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9620569944381714,carnation moon select shade,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20713,Carnation Select Moon Vista,Carnations,Stem,Purple,,1,0.69,0.69,300,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Scarlette Plus Mini Carnation,6569df78-afd1-4171-9c7c-a739f64e7e2c,0.9307143688201904,carnation moon select vista,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,50878,Carnation Lege Sport 50pk,Carnations,Stem,Peach,,1,0.59,0.59,50,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9373283982276917,carnation lege sport,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20748,Carnation Peach,Carnations,Stem,Peach,,1,0.48,0.48,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Peach Carnation,7930d085-6b9d-4ed5-9ea4-30b0e9367ffd,0.9913511276245117,carnation peach,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,59274,Carnation Peach Apple Tea 75pk,Carnations,Stem,Peach,,1,0.48,0.48,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Peach Caramel Carnation,06498ffd-e8a2-4310-9c01-86e086fa88bc,0.925272524356842,apple carnation peach tea,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,65802,Carnation Peach Lege Marrn 75p,Carnations,Stem,Peach,,1,0.54,0.54,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Peach Carnation,7930d085-6b9d-4ed5-9ea4-30b0e9367ffd,0.9866242408752441,carnation lege marrn peach,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62037,Carnation Peach Lege Marrone,Carnations,Stem,Peach,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Lege Marrone Carnation,17d100cb-9735-4ded-8147-c2ca48d20838,0.982319712638855,carnation lege marrone peach,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,50879,Carnation Peach Lizi 50pk,Carnations,Stem,Peach,,1,0.59,0.59,50,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Trendy  Carnation,5002a33f-585f-41c6-9c81-18b3884f9c24,0.9749131202697754,carnation lizi peach,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,30947,Rose Lav Deep Ppl 50cm,Roses-Standard,Stem,Lavender,50,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Deep Purple Roses,7700981c-8639-4a6b-ac12-8f4577aac4ff,0.9895965456962585,deep lavender purple rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,23782,Rose Lav Deep Ppl 50cm cs100,Roses-Standard,Stem,Lavender,50,1,1.29,1.29,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Deep Purple Roses,7700981c-8639-4a6b-ac12-8f4577aac4ff,0.9895965456962585,deep lavender purple rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,45786,Rose Lav Deep Ppl 50cm cs50,Roses-Standard,Stem,Lavender,50,1,1.29,1.29,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Deep Purple Roses,7700981c-8639-4a6b-ac12-8f4577aac4ff,0.9895965456962585,deep lavender purple rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,61086,Rose Lav Deep Ppl 60cm,Roses-Standard,Stem,Lavender,60,1,1.49,1.49,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Deep Purple Roses,7700981c-8639-4a6b-ac12-8f4577aac4ff,0.9895965456962585,deep lavender purple rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52840,Rose Lav Deep Ppl 60cm Cs50,Roses-Standard,Stem,Lavender,60,1,1.39,1.39,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Deep Purple Roses,7700981c-8639-4a6b-ac12-8f4577aac4ff,0.9895965456962585,deep lavender purple rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,53456,Rose Lav Deep Ppl 60cm Cs50,Roses-Standard,Stem,Lavender,60,1,1.39,1.39,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Deep Purple Roses,7700981c-8639-4a6b-ac12-8f4577aac4ff,0.9895965456962585,deep lavender purple rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52191,Carnation Pink-DK Cervantes 75,Carnations,Stem,Pink-Dark,75,1,0.49,0.49,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Excl. Japanese Minami Arlequin Carnation,b3624881-7acb-41ad-893f-b0a7fdde689d,0.9470704793930054,carnation cervantes dk pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,65802,Carnation Peach Lege Marrn 75p,Carnations,Stem,Antique Beige/Pch,,1,0.54,0.54,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Peach Carnation,7930d085-6b9d-4ed5-9ea4-30b0e9367ffd,0.9866242408752441,carnation lege marrn peach,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62037,Carnation Peach Lege Marrone,Carnations,Stem,Antique Beige/Pch,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Lege Marrone Carnation,17d100cb-9735-4ded-8147-c2ca48d20838,0.982319712638855,carnation lege marrone peach,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20751,Carnation Pink,Carnations,Stem,Pink,,1,0.42,0.42,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9957026839256287,carnation pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,50880,Carnation Pink Doncel 50pk,Carnations,Stem,Pink,,1,0.59,0.59,50,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Doncel Carnation,abc65461-0901-44ac-bb67-15c814a06de8,0.9914755821228027,carnation doncel pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,48606,Carnation Pink Doncel pk75,Carnations,Stem,Pink,75,1,0.49,0.49,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Doncel Carnation,abc65461-0901-44ac-bb67-15c814a06de8,0.9914755821228027,carnation doncel pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,57635,Carnation Pink Lege,Carnations,Stem,Pink,,1,0.64,0.64,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9933034777641296,carnation lege pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62807,Carnation Pink Mizuky 75pk,Carnations,Stem,Pink,,1,0.49,0.49,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Excl. Japanese Minami Pink Pearl Carnation,0bc83b60-edfd-4f69-ac85-4d8649bfc416,0.9773254990577698,carnation mizuky pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,52191,Carnation Pink-DK Cervantes 75,Carnations,Stem,Pink,75,1,0.49,0.49,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Excl. Japanese Minami Arlequin Carnation,b3624881-7acb-41ad-893f-b0a7fdde689d,0.9470704793930054,carnation cervantes dk pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,56042,Carnation Pink-Hot,Carnations,Stem,Pink,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Hot Mini Carnation,761eb3d0-4d87-4597-8c7e-6dee90ff7ef0,0.9913820028305054,carnation hot pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62796,Carnation Pink-Hot Bizet 75pk,Carnations,Stem,Pink,,1,0.52,0.52,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,bizet carnation hot pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,43327,Garden Rose Westmin' Abbey x12,Roses-Garden,Stem,Novelty,,12,2.99,2.99,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,abbey garden rose westmin,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
Dvflora,56042,Carnation Pink-Hot,Carnations,Stem,Pink Hot,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Hot Mini Carnation,761eb3d0-4d87-4597-8c7e-6dee90ff7ef0,0.9913820028305054,carnation hot pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62796,Carnation Pink-Hot Bizet 75pk,Carnations,Stem,Pink Hot,,1,0.52,0.52,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,bizet carnation hot pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60519,Carn Moon Select Asst 80pk,Carnations,Stem,Assorted,,1,0.79,0.79,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted carn moon select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,65785,Carnation Antique Mix 200pk,Carnations,Stem,Assorted,,1,0.48,0.48,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Trendy  Carnation,5002a33f-585f-41c6-9c81-18b3884f9c24,0.9339650869369507,antique carnation mix,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60534,Carnation Asst Fancy 175p,Carnations,Stem,Assorted,,1,0.42,0.42,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9867268204689026,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20719,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.42,0.42,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9867268204689026,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,50592,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.42,0.42,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9867268204689026,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60547,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.42,0.42,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9867268204689026,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60797,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.42,0.42,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9867268204689026,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62060,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.48,0.48,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9867268204689026,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,65493,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.52,0.52,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9867268204689026,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,65224,Carnation Asst Select 150pk,Carnations,Stem,Assorted,,1,0.46,0.46,150,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Number One Mini Carnation,c301e411-e83e-4e28-9b05-9335c7244fda,0.9760371446609497,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20687,Carnation Asst Select 175pk,Carnations,Stem,Assorted,,1,0.44,0.44,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Number One Mini Carnation,c301e411-e83e-4e28-9b05-9335c7244fda,0.9760371446609497,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60795,Carnation Asst Select 175pk,Carnations,Stem,Assorted,,1,0.44,0.44,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Number One Mini Carnation,c301e411-e83e-4e28-9b05-9335c7244fda,0.9760371446609497,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,62058,Carnation Asst Select 175pk,Carnations,Stem,Assorted,,1,0.46,0.46,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Number One Mini Carnation,c301e411-e83e-4e28-9b05-9335c7244fda,0.9760371446609497,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,65424,Carnation Asst Select 175pk,Carnations,Stem,Assorted,,1,0.49,0.49,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Number One Mini Carnation,c301e411-e83e-4e28-9b05-9335c7244fda,0.9760371446609497,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20715,Carnation Asst Spring Sel 175p,Carnations,Stem,Assorted,,1,0.46,0.46,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Seasonal Assorted Carnation,1ec1cb1b-f7b6-47fc-a956-d8a079067d9a,0.9685590267181396,assorted carnation select spring,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,61104,Carnation Asst Standard 200pk,Carnations,Stem,Assorted,,1,0.44,0.44,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Number One Mini Carnation,c301e411-e83e-4e28-9b05-9335c7244fda,0.9814273118972778,assorted carnation standard,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60533,Carnation Nov Asst Fcy 175pk,Carnations,Stem,Assorted,,1,0.42,0.42,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Mini Carnation,4680589e-4077-45e0-980f-eaac00f5e7e5,0.9868811964988708,assorted carnation fancy nov,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,50602,Carnation Novelty Fancy 175pk,Carnations,Stem,Assorted,,1,0.46,0.46,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Novelty Assorted Mini Carnation,adebc370-4123-4bf4-b2b3-6563b2d33781,0.9639922976493835,carnation fancy novelty,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,65214,Carnation Novelty Fancy 175pk,Carnations,Stem,Assorted,,1,0.49,0.49,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Novelty Assorted Mini Carnation,adebc370-4123-4bf4-b2b3-6563b2d33781,0.9639922976493835,carnation fancy novelty,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,20669,Carnation Novelty Select 175pk,Carnations,Stem,Assorted,,1,0.44,0.44,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Novelty Assorted Mini Carnation,adebc370-4123-4bf4-b2b3-6563b2d33781,0.9599987864494324,carnation novelty select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,50604,Carnation Novelty Select 175pk,Carnations,Stem,Assorted,,1,0.49,0.49,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Novelty Assorted Mini Carnation,adebc370-4123-4bf4-b2b3-6563b2d33781,0.9599987864494324,carnation novelty select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60531,Carnation Novelty Select 175pk,Carnations,Stem,Assorted,,1,0.49,0.49,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Novelty Assorted Mini Carnation,adebc370-4123-4bf4-b2b3-6563b2d33781,0.9599987864494324,carnation novelty select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,60519,Carn Moon Select Asst 80pk,Carnations,Stem,Blue,,1,0.79,0.79,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted carn moon select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
Dvflora,52159,Carnation Lav Boheme 75pk,Carnations,Stem,Lavender,,1,0.49,0.49,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Amico Lavender Carnation,e6934e0d-1f0b-4cd0-8d1c-38be5b6fa7e8,0.9797123670578003,boheme carnation lavender,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0000001192092896,2025-05-26,2025-06-04
