competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,price_per_stem,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at
Dvflora,Item ##,,Aster-Focal,Sold As,Pink Light,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000299&Variety=Matsumoto&Color=Pink+Light,,,,,,,2025-05-07
Dvflora,29693,Aster Matsumoto Pink Light 10s,Aster-Focal,Bu,Pink Light,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000299&Variety=Matsumoto&Color=Pink+Light,Matsumoto hot pink Aster,e4d8457d-0f0b-4e5a-8376-cccec98bc813,0.9245092868804932,,,,2025-05-07
Dvflora,Item ##,,Aster-Focal,Sold As,Purple,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000299&Variety=Matsumoto&Color=Purple,,,,,,,2025-05-07
Dvflora,29694,Aster Matsumoto Purple,Aster-Focal,Bu,Purple,,10,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000299&Variety=Matsumoto&Color=Purple,,,,,,,2025-05-07
Dvflora,Item ##,,Aster-Spray,Sold As,White,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=White,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,26779,Aster White Mardi Gras,Aster-Spray,Bu,White,,1,10.49,10.49,12,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=White,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,20550,Aster White Monte Casino Queen,Aster-Spray,Bu,White,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=White,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,60579,Aster White Sunspring,Aster-Spray,Bu,White,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=White,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Aster-Spray,Sold As,Purple,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=Purple,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,20530,Aster Purple,Aster-Spray,Bu,Purple,,1,5.29,5.29,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=Purple,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,26404,Aster Purple Mardi Gras,Aster-Spray,Bu,Purple,,1,10.99,10.99,12,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=Purple,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Alstroemeria,Sold As,Lavender,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Lavender,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,75218,Alstro Lavender Select,Alstroemeria,Bu,Lavender,,1,9.69,9.69,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Lavender,Cote D'Azur Alstroemeria,5acf2983-2637-4832-8328-705f1d4a29d4,0.9048640727996826,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Alstroemeria,Sold As,Pink Hot,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Pink+Hot,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,47618,Alstro Pink Dark Premium,Alstroemeria,Bu,Pink Hot,,1,8.49,8.49,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Pink+Hot,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,66058,Alstro Pink Marian Premium,Alstroemeria,Bu,Pink Hot,,1,8.99,8.99,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Pink+Hot,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,50857,Alstro Pink-Hot Ecuado,Alstroemeria,Bu,Pink Hot,7080,70,8.49,8.49,18,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Pink+Hot,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,59673,Alstro Pink-Hot Select,Alstroemeria,Bu,Pink Hot,,1,10.49,10.49,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Pink+Hot,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Alstroemeria,Sold As,Purple,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Purple,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,50858,Alstro Purple Ecuador,Alstroemeria,Bu,Purple,7080,70,8.49,8.49,18,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Purple,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Pom Pons,Sold As,Green,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Athos&Color=Green,,,,,,,2025-05-07
Dvflora,48225,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,4.89,4.89,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Athos&Color=Green,,,,,,,2025-05-07
Dvflora,58014,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,4.29,4.29,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Athos&Color=Green,,,,,,,2025-05-07
Dvflora,31603,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,4.49,4.49,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Athos&Color=Green,,,,,,,2025-05-07
Dvflora,62883,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,3.59,3.59,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Athos&Color=Green,,,,,,,2025-05-07
Dvflora,Item ##,,Pom Pons,Sold As,Yellow,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Viking&Color=Yellow,,,,,,,2025-05-07
Dvflora,60681,Pom Pon Yellow. Viking,Pom Pons,Bu,Yellow,,1,4.69,4.69,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Viking&Color=Yellow,,,,,,,2025-05-07
Dvflora,23259,Pom Pon Yellow. Viking Vybowl,Pom Pons,Bu,Yellow,,1,4.59,4.59,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Viking&Color=Yellow,,,,,,,2025-05-07
Dvflora,54820,Pom Pon Yellow Daisy Zippo,Pom Pons,Bu,Yellow,,1,4.95,4.95,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000387&Variety=Viking&Color=Yellow,,,,,,,2025-05-07
Dvflora,Item ##,,Aster-Spray,Sold As,Cream,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=Cream,,,,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,58956,Aster Cream Estelle Solidago,Aster-Spray,Bu,Cream,,1,6.29,6.29,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000298&Variety=Aster&Color=Cream,Solidago Aster,68f17b17-2f71-48e6-af9c-8a4f5fe850e0,0.9419254064559937,Aster Spray,507f66ab-2a79-43a1-9bdb-66e690d1aaa5,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Alstroemeria,Sold As,White,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,65200,Alstro Assorted White Premium,Alstroemeria,Bu,White,,1,8.49,8.49,8,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,25756,Alstro Assorted White Select,Alstroemeria,Bu,White,,1,7.39,7.39,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,Cote D'Azur Alstroemeria,5acf2983-2637-4832-8328-705f1d4a29d4,0.9048640727996826,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,59657,Alstro White Ecuador,Alstroemeria,Bu,White,7080,70,8.49,8.49,18,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,65753,Alstro White Aspen Select,Alstroemeria,Bu,White,,1,7.99,7.99,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,67747,Alstro White Bianca Prem,Alstroemeria,Bu,White,,1,8.69,8.69,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,59575,Alstro White Bianca Select,Alstroemeria,Bu,White,,1,7.59,7.59,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,Cote D'Azur Alstroemeria,5acf2983-2637-4832-8328-705f1d4a29d4,0.9035694599151611,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,60481,Alstro White Super Select,Alstroemeria,Bu,White,,1,11.99,11.99,9,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,50982,Alstro White Whistler Select,Alstroemeria,Bu,White,,1,8.79,8.79,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,47616,Alstro White Winterfell Prem,Alstroemeria,Bu,White,,1,9.59,9.59,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=White,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Alstroemeria,Sold As,Yellow,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Yellow,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,50856,Alstro Yellow Ecuador,Alstroemeria,Bu,Yellow,80,1,8.49,8.49,18,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Yellow,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,50786,Alstro Yellow Perfection ECU,Alstroemeria,Bu,Yellow,,1,9.59,9.59,16,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Yellow,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,65735,Alstro Yellow Super Select,Alstroemeria,Bu,Yellow,,1,11.99,11.99,9,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Yellow,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,50885,Alstro Yellow Sunny Lady Prem,Alstroemeria,Bu,Yellow,,1,7.49,7.49,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Yellow,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,Item ##,,Alstroemeria,Sold As,Assorted,,1,,,,"Item 
Name",https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Assorted,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,50851,Alstro Assorted Epic Color SS,Alstroemeria,Bu,Assorted,,1,7.99,7.99,8,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Assorted,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,20047,Alstro Assorted Fancy Bchmrk,Alstroemeria,Bu,Assorted,,1,7.29,7.29,13,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Assorted,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,20108,Alstro Assorted Hol. Premium,Alstroemeria,Bu,Assorted,,1,9.09,9.09,8,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Assorted,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,64102,Alstro Assorted Holiday Select,Alstroemeria,Bu,Assorted,,1,10.69,10.69,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Assorted,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,27715,Alstro Assorted Holiday Select,Alstroemeria,Bu,Assorted,,1,7.99,7.99,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Assorted,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
Dvflora,26019,Alstro Assorted La Plaz Perfec,Alstroemeria,Bu,Assorted,,1,9.79,9.79,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest&DVWebKey=73282720.02458272&DVCust=00589425&DisplayType=list&NumProds=50&CatKey=00000003&cat-key=00000003&ShowPrice=true&Image=No&ip-prod-ct=0&WebCatKey=00000292&Variety=Alstroemeria&Color=Assorted,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07
