competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,stem_length,stems_per_unit,price_per_stem,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Flowermarketplace,2138618,Mini Calla Bi Color PU/WH Picasso,mcalla-zantedeschia,Stems,50,1,2.83,Picasso (or similar color) Mini Calla,6ab4e7dc-8828-40c3-b46f-2a9ca44f76e0,0.9821431636810303,,,,2025-05-09,2025-05-10
Flowermarketplace,1861394,Mini Calla Black Odessa,Calla (Mini),Stems,50,1,2.83,Odessa Mini Calla,c6cedc4e-0e7c-435f-81f1-1ea0da0bba57,0.9882782101631165,Mini Calla,f34eaca7-c4d0-4824-a331-ce601ee98869,0.9978673458099365,2025-05-09,2025-05-10
Flowermarketplace,327072,MINI CARNATION NOVELTY,Mini Carnations,Stems,,1,0.48,Novelty Assorted Carnation,662d86f9-a874-4d93-9bf0-26021fe24294,0.9973064064979553,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2141538,Mini Pineapple,mini pineapple,Stems,5060,1,3.33,,,,Pineapple,6f369f6b-b858-4a66-a10a-d3f1d9a9c4b2,0.9216662049293518,2025-05-09,2025-05-10
Flowermarketplace,1858213,Minis Assorted,Mini Carnation,Bunch,,1,7.53,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2229023,Minis Bi Color Red/WH Scarlette,Mini Carnation,Bunch,,1,7.03,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2269796,Minis Bi-Color DP Cosmo Cherry,Mini Carnation,Bunch,,1,7.03,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1860425,Minis Burgundy Chauteau,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2131931,Minis Hot Pink Pigeon,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1858216,Minis Lavender Melissa,Mini Carnation,Bunch,,1,7.03,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2135147,Minis Light Pink Athena,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2132077,Minis Light Pink Ornella,Mini Carnations,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1859385,Minis Light Pink Roxane,Mini Carnations,Bunch,,1,7.05,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1858230,Minis M Day Pack,Mini Carnations,Bunch,,1,7.03,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1858232,Minis Novelty Assorted,Mini Carnation,Bunch,,1,7.53,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2211501,Minis Orange Lina,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1858235,Minis Orange Romany,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1863259,Minis Pink Pigeon,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2211503,Minis Purple Epsilon,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2132129,Minis Purple Vega,Mini Carnations,Bunch,,1,7.03,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2132137,Minis Red Aragon,Mini Carnations,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1876994,Minis Red Zumba,"Mini Carnation, Mini Carnations",Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9937658309936523,2025-05-09,2025-05-10
Flowermarketplace,2211657,Minis White Mantua,Mini Carnation,Bunch,,1,7.03,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2132160,Minis White Mimo,Mini Carnations,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2211659,Minis White Paloma,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1858257,Minis White Selene,Mini Carnations,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,2136851,Minis Yellow Caesar,Mini Carnation,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,1858260,Minis Yellow Xhante,Mini Carnations,Bunch,,1,8.3,,,,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9960322380065918,2025-05-09,2025-05-10
Flowermarketplace,770294,MONDIAL RAINBOW DYED,Roses,Stems,50,1,2.14,Roses Tinted/Dyed Toppings Rainbow Roses tinted/dyed toppings,c4170937-8939-4ac4-a6bd-cfc1f13d67f4,0.9005488157272339,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2220823,Monstera Green Florida XSmall 20 BU/BX,Monstera,Bunch,1517,1,7.22,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2138971,Monstera Green Large Costa Rica 10 BU/BX,Monstera,Bunch,,1,15.0,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2135020,Monstera Green Med Florida 15 BU/BX,Monstera,Bunch,,1,9.22,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2138242,Monstera Green Med. Costa Rica 10 BU/BX,Monstera,Bunch,,1,14.44,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2138243,Monstera Green Mix Costa Rica,Monstera,Bunch,,1,13.89,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2138244,Monstera Green Mix Florida 15 BU/BX,Monstera,Bunch,,1,9.44,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2144098,Monstera Green Small Costa Rica 10 BU/BX,Monstera,Bunch,,1,11.67,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2138245,Monstera Green Small Florida 15 BU/BX,Monstera,Bunch,,1,7.78,,,,Monstera,b5f61712-7082-4331-9fe6-7a03cc498210,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,1865854,Monstera Leaves Small,"Greens, Monstera",Stems,,1,2.85,Leaf Monstera,08374613-9720-4e59-a088-7ef5b42b5f5d,0.952957808971405,,,,2025-05-09,2025-05-10
Flowermarketplace,2144503,Moss Mood GREEN CLUMP 10 Lb Volumetric,moss mood,Bunch,,1,60.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135021,Moss Sheet 10 Lb Volumetric,Moss Sheet,Bunch,,1,60.0,,,,Moss,fe035b2d-31cf-4ace-8e23-a5f21125b765,0.8583120703697205,2025-05-09,2025-05-10
Flowermarketplace,2135023,Moss Spanish GREY DRY 10 Lb Volumetric,Moss Spanish,Bunch,,1,26.56,,,,Moss,fe035b2d-31cf-4ace-8e23-a5f21125b765,0.809975802898407,2025-05-09,2025-05-10
Flowermarketplace,1886948,MUM BALL BOMBELLINI,Mums Disbud,Bunch,,1,6.42,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9734145402908325,2025-05-09,2025-05-10
Flowermarketplace,1858263,Mums Assorted Cremon,Disbuds,Bunch,,1,11.25,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9825581312179565,2025-05-09,2025-05-10
Flowermarketplace,2132205,Mums Assorted Special Pack Cremon,Cremon,Bunch,,1,11.75,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,1859017,Mums Balls Assorted,Disbuds,Bunch,,5,5.75,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9825581312179565,2025-05-09,2025-05-10
Flowermarketplace,1859564,Mums Balls Green Bombellini,Mums Disbud,Bunch,,5,5.75,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9734145402908325,2025-05-09,2025-05-10
Flowermarketplace,2235978,Mums Balls Purple Aragon,Chrysanthemum,Bunch,,5,5.75,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-09,2025-05-10
Flowermarketplace,2274140,Mums Lavender SPIDER &#8211; LILAC/BX,Chrysanthemum,Stems,,110,2.11,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-09,2025-05-10
Flowermarketplace,2085741,Mums Lavender Spider Pinkray,spider,Bunch,,1,11.75,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2138624,Mums Purple Cremon Andrea,Chrysanthemum,Bunch,,1,11.25,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-09,2025-05-10
Flowermarketplace,2266771,Mums Purple Cremon Lotso,Chrysanthemum,Bunch,,1,11.25,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-09,2025-05-10
Flowermarketplace,2264329,Mums White FOOTBALL/BX,Chrysanthemum,Bunch,70,80,2.89,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-09,2025-05-10
Flowermarketplace,2084123,Mums White Spider Topspin,"Chrysanthemum, Disbuds",Bunch,,1,10.48,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9993617534637451,2025-05-09,2025-05-10
Flowermarketplace,1860225,Mums Yellow Football Albatros,"Chrysanthemum, Mums Disbud",Bunch,,1,19.45,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9995946884155273,2025-05-09,2025-05-10
Flowermarketplace,2247365,Mums Yellow SPIDER CALAFURIA SUNNY/BX,Chrysanthemum,Stems,,110,2.11,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-09,2025-05-10
Flowermarketplace,2135025,Myrtle Green GREEN 12 BU/BX,Myrtle,Bunch,6570,1,10.78,,,,Myrtle,de2c54e3-c55e-4ea9-ab4e-d8fc8bd98063,1.0,2025-05-09,2025-05-10
Flowermarketplace,2220876,Myrtle GREEN GREEN 25 BU/BX,Myrtle,Bunch,70,1,10.56,,,,Myrtle,de2c54e3-c55e-4ea9-ab4e-d8fc8bd98063,1.0,2025-05-09,2025-05-10
Flowermarketplace,2145080,Natural Grevillea,natural grevillea,Bunch,7075,1,13.22,Superb Grevillea,9080b092-6fdf-4015-8963-2e70c4769792,0.9411301016807556,Grevillea,bdc74c69-a222-4cc5-9edc-0d5b24343814,0.9735134840011597,2025-05-09,2025-05-10
Flowermarketplace,2138246,Olive Branches Green FLORIDA 10 BU/BX,"Branches, Olive Branches",Bunch,7075,1,10.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2203345,Orchid Assorted Cymbidium 8/11 BL,Orchids,Stems,60,10,38.89,Assorted Cymbidium Mini,00c27c5c-eaf9-4c2b-97fe-1e3554b79f15,0.9423564076423645,,,,2025-05-09,2025-05-10
Flowermarketplace,2203349,Orchid White Cymbidium 8/11 BL,Orchids,Stems,60,8,38.89,Assorted Cymbidium Mini,00c27c5c-eaf9-4c2b-97fe-1e3554b79f15,0.9423564076423645,,,,2025-05-09,2025-05-10
Flowermarketplace,2205646,Orchid Yellow Cymbidium 8/11 BL,Orchids,Stems,60,8,38.89,Assorted Cymbidium Mini,00c27c5c-eaf9-4c2b-97fe-1e3554b79f15,0.9423564076423645,,,,2025-05-09,2025-05-10
Flowermarketplace,2135029,Oregonia Bunches Green,Greens,Bunch,5560,1,19.89,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2196191,Oriental Lily Burgundy,oriental lily,Bunch,6070,1,3.89,Light Pink Lilies Oriental,c81473ca-121a-4b7f-b303-09870942635a,0.9646803736686707,Lilies Oriental,a7331d2a-6ad1-4158-8a62-73fa7a786757,0.9752673506736755,2025-05-09,2025-05-10
Flowermarketplace,2172883,Oriental Lily Mix 3/5BL/BX,oriental lily,Stems,6070,60,3.89,Hot Pink 3/5 bl Lilies Oriental,c44855b1-970f-4833-9e74-cd91e334f0b6,0.9008955955505371,Lilies Oriental,a7331d2a-6ad1-4158-8a62-73fa7a786757,0.9752673506736755,2025-05-09,2025-05-10
Flowermarketplace,2161864,Oriental Lily White 3/5BL/BX,oriental lily,Stems,6070,60,3.89,Hot Pink 3/5 bl Lilies Oriental,c44855b1-970f-4833-9e74-cd91e334f0b6,0.9214661121368408,Lilies Oriental,a7331d2a-6ad1-4158-8a62-73fa7a786757,0.9752673506736755,2025-05-09,2025-05-10
Flowermarketplace,2263711,Oriental Lily White/BX 3-5BL,oriental lily,Stems,,60,3.89,Hot Pink 3/5 bl Lilies Oriental,c44855b1-970f-4833-9e74-cd91e334f0b6,0.9123044013977051,Lilies Oriental,a7331d2a-6ad1-4158-8a62-73fa7a786757,0.9752673506736755,2025-05-09,2025-05-10
Flowermarketplace,2270958,ORLAYA White 20BU/BX,Orlaya,Bunch,,1,22.11,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2270315,Palm Buds Green 25 / BOXED,palm buds,Bunch,,1,86.67,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135031,Palmetto Fans Green 10 BU/BX,Palmetto Fans,Bunch,6070,1,6.11,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2220148,Palmetto Fans GREEN 20 BU/BX,Palmetto Fans,Bunch,,1,5.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2242892,Pampas Grass BEIGE FRESH 12BU/BX,pampas grass,Bunch,,1,18.33,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2220984,Pampas Grass BEIGE FRESH 15 BU/BX 2 FT.,pampas grass,Bunch,,1,18.89,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2274295,Peonies Light Pink 60STM/BX,peonies,Stems,,60,10.0,,,,Peony,44158241-eff8-400e-9fd6-967384de466b,1.0,2025-05-09,2025-05-10
Flowermarketplace,2274296,Peonies Pink SARAH BERNHARDT/BX,peonies,Stems,,100,7.22,,,,Peony,44158241-eff8-400e-9fd6-967384de466b,1.0,2025-05-09,2025-05-10
Flowermarketplace,1861281,Peony White Duchess de Nemo,Peony,Stems,50,1,8.45,,,,Peony,44158241-eff8-400e-9fd6-967384de466b,1.0,2025-05-09,2025-05-10
Flowermarketplace,2229867,Pincushions Assorted/BX,Pincushions,Stems,50,30,6.56,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2230897,Pincushions High Gold/BX,Pincushions,Stems,,30,6.56,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2236570,Pincushions Tango (Red)/BX,Pincushions,Stems,50,30,6.56,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2236475,Pincushions Tiara (Orange)/BX,Pincushions,Stems,50,30,6.56,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2258622,pine cones Sugar / Medium,pine cones,Stems,,1,197.78,Sugar 10-16 inches Pine Cones,d2344f54-cc15-4c66-8214-509225a1b879,0.9063254594802856,Pine Cones,9cd8afec-c0b2-4df3-a772-fbb038ff376a,0.9393713474273682,2025-05-09,2025-05-10
Flowermarketplace,2135033,Pitt. Green Green 15 BU/BX,Pitt. Green,Bunch,4050,1,10.56,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2220762,Pitt. Green GREEN 30 BU/BX,Pitt. Green,Bunch,4050,1,10.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2166772,Pitt. Variegated Imported,Pitt. Variegated,Bunch,60,1,10.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2138248,Pitt. Variegated Variegated 15 BU/BX,"Pitt. Variegated, Pittosporum",Bunch,4050,1,10.56,,,,Pittosporum,b13b3354-b515-4882-8b2e-75d2e75dc998,0.9946396946907043,2025-05-09,2025-05-10
Flowermarketplace,2220041,Pitt. Variegated VARIEGATED 30 BU/BX,Pitt. Variegated,Bunch,4050,1,10.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,126,PITTOSPORUM GREEN,Greens,Bunch,,1,9.17,Green Pittosporum,0f9e9469-a6d2-4ab4-b929-06ccae998cbe,0.9989787936210632,,,,2025-05-09,2025-05-10
Flowermarketplace,2229759,PITTOSPORUM SILVER QUEEN,greens,Bunch,,1,9.26,Silver Queen Pittosporum,2829064f-60db-4abf-ab17-53871769a0a5,0.9980520009994507,,,,2025-05-09,2025-05-10
Flowermarketplace,326423,PITTOSPORUM VARIAGATED,Greens,Bunch,,1,9.88,Variegated Pittosporum,fc33a789-193f-4f7e-b875-575715b90d8b,0.9970107674598694,,,,2025-05-09,2025-05-10
Flowermarketplace,2144261,Plumosus Green 10 BU/BX,Plumosus,Bunch,6580,1,7.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135035,Plumosus Green Imported,Plumosus,Bunch,5565,1,8.78,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135037,Podocarpus Green,Podocarpus,Bunch,6570,1,7.22, Upright Podocarpus,ee7c44cc-ea9d-4d32-a267-6fcd29e6c488,0.9893465042114258,Podocarpus,f804fa74-740c-497f-9ad4-56bd909b9f89,1.0,2025-05-09,2025-05-10
Flowermarketplace,2132348,Pom Assorted CDN,"Pompon, Pompons",Bunch,,1,5.83,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,1863948,Pom Purple Bi Color Daisy Handsome,Pompon,Bunch,,1,5.83,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2138649,Pom Tinted Daisy Assorted,Pompons,Bunch,,1,6.33,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2211434,Pom White w/Black Center Novelty Ying Yang,Pompons,Bunch,,1,5.83,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,1865545,Protea Pin Cushion Assorted,protea spx,Stems,50,1,5.45,Assorted Protea,c77cb4c0-82b1-42e6-9126-ab50da22ed0f,0.9109862446784973,Protea,b1d5f091-9120-474e-b65d-d43f1dda7700,0.8707804679870605,2025-05-09,2025-05-10
Flowermarketplace,2214391,Protea SPX Pink Ice,protea spx,Stems,50,1,9.03,Pink Ice Protea,b908fa53-9cc1-4384-a0c5-71f5e8fc62d8,0.9494622945785522,Protea,b1d5f091-9120-474e-b65d-d43f1dda7700,0.8707804679870605,2025-05-09,2025-05-10
Flowermarketplace,2211556,Pussy Willow Fantail 10 BU/10 Medium,pussy willow,Bunch,,1,26.56,,,,Willow,98b1739e-8152-4985-9f3a-6d2b60b46aae,0.8619475364685059,2025-05-09,2025-05-10
Flowermarketplace,2263610,Pussy Willow MEDIUM 10 BU/BX Medium,pussy willow,Bunch,,1,24.33,,,,Willow,98b1739e-8152-4985-9f3a-6d2b60b46aae,0.8619475364685059,2025-05-09,2025-05-10
Flowermarketplace,2229790,QUEEN ANNES LACE WHITE (Ammi Majus),Queen Annes Lace,Stems,70,1,1.6,,,,Queen Annes Lace,828d6aa3-aba8-4446-ac0f-f691a821cfb5,0.9704671502113342,2025-05-09,2025-05-10
Flowermarketplace,2236491,Queen Anns Lace White 10 BU/BX,Queen ann's lace,Bunch,70,1,19.89,,,,Queen Annes Lace,828d6aa3-aba8-4446-ac0f-f691a821cfb5,0.9034444093704224,2025-05-09,2025-05-10
Flowermarketplace,2184613,Queen Anns Lace White,Queen ann's lace,Bunch,70,1,17.67,,,,Queen Annes Lace,828d6aa3-aba8-4446-ac0f-f691a821cfb5,0.9034444093704224,2025-05-09,2025-05-10
Flowermarketplace,326108,QUICKSAND,Roses,Stems,60,1,1.75,Quicksand Roses,12a5d6ab-de33-4820-898c-f4087830082f,0.9180161952972412,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,325396,RANUNCULUS RED,Ranunculus,Bunch,,1,23.02,Pink Ranunculus,4fa9d5fb-da93-48f8-840b-9810033c012a,0.9993512034416199,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2223599,RANUNCULUS WHITE WHITE ECUADOR,Ranunculus,Stems,40,120,3.33,Rosa Ranunculus,2c80720c-92b4-4537-892d-ab28c018e683,0.9904816746711731,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2135039,Red Huck Red,Red Huck,Bunch,6570,1,10.0,,,,Huck,c53dc561-0690-4551-82aa-09466a5f5ed5,1.0,2025-05-09,2025-05-10
Flowermarketplace,2270646,RICE FLOWER Pink 10BU/BX,Rice Flower,Bunch,,1,22.11,,,,Rice Flower,f387d464-7f75-4ff1-a1c8-5cb5f8a162ae,0.9858158230781555,2025-05-09,2025-05-10
Flowermarketplace,2135041,Robellini Green 15 BU/BX,Robellini,Bunch,100,10,6.11,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2138252,Robellini Green 15 BU/BX,Robellini,Bunch,120,10,7.78,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2138254,Robellini Green 25 BU/BX,Robellini,Bunch,80,10,4.33,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2220144,Robellini Green 15BU/10STEM,Robellini,Bunch,80,10,5.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135045,Robellini Green BU/BX,Robellini,Bunch,70,20,6.11,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,1865621,ROSA DOUBLE PARTY,Alstroemerias,Bunch,,1,11.5,,,,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2274171,ROSE BICOLOR BOULEVARD,Roses,Stems,50,1,2.0,Boulevard Roses,b9b7e6f1-6d99-4630-9d65-0d5b2a1e7db7,0.9200064539909363,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2274206,ROSE BICOLOR COFFE LOVE,Roses,Stems,5060,50,2.0,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2228589,ROSE BICOLOR KAHALA,Roses,Stems,6070,60,2.09,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2099813,ROSE BICOLOR MAGIC TIMES,Roses,Stems,50,1,1.78,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2274207,ROSE BICOLOR MAGIC TIMES,Roses,Stems,6070,60,2.0,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2274209,ROSE BICOLOR SMOOTHIE,Roses,Stems,6070,60,2.47,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2220174,ROSE BICOLOR Y/R HIGH &amp; MAGIC,Roses,Stems,6070,60,1.78,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2132864,Rose Cream Mondial ECU,"Roses, Rose",Stems,60,1,1.95,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9697680473327637,2025-05-09,2025-05-10
Flowermarketplace,1892338,Rose Cream Quicksand ECU,Roses,Stems,40,1,1.43,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2109881,ROSE HOT PINK CHERRY O!,Roses,Stems,50,1,1.73,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2097691,ROSE HOT PINK CHERRY O!,Roses,Stems,60,1,1.96,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2219983,ROSE HOT PINK FLOYD,Roses,Stems,5060,50,1.73,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2095950,ROSE HOT PINK FLOYD,Roses,Stems,50,1,1.73,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2095689,ROSE HOT PINK FLOYD,Roses,Stems,60,1,1.96,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2147847,ROSE HOT PINK FLOYD,Roses,Stems,70,1,1.96,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2096539,ROSE HOT PINK GOTCHA,Roses,Stems,5060,50,1.91,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2095953,ROSE HOT PINK GOTCHA,Roses,Stems,50,1,1.73,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2094741,ROSE LAVENDER COOL WATER,Roses,Stems,50,1,1.73,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2095779,ROSE LAVENDER OCEAN SONG,Roses,Stems,50,1,1.82,Ocean Song Roses,af36097d-db97-4b3d-91b3-c313eb60ad20,0.9922581315040588,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
