competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,stem_length,stems_per_unit,stem_price,created_at,eta_date
FlowerMarketplace,2167305,HYDRANGEA BLUE PREMIUM,Hydrangeas,Stems,,1,2.66,2025-06-02,2025-06-10
FlowerMarketplace,2277247,HYDRANGEA CHARLOTTE RED/GREEN 13Ø,Hydrangea,Stems,40,1,6.65,2025-06-02,2025-06-10
FlowerMarketplace,2277249,HYDRANGEA CHARLOTTE RED/GREEN 13Ø,Hydrangea,Stems,40,1,5.78,2025-06-02,2025-06-10
FlowerMarketplace,2277251,HYDRANGEA CHARLOTTE RED/GREEN 20Ø,Hydrangea,Stems,65,1,17.48,2025-06-02,2025-06-10
FlowerMarketplace,2277253,HYDRANGEA CHARLOTTE RED/GREEN 20Ø,Hydrangea,Stems,65,1,15.2,2025-06-02,2025-06-10
FlowerMarketplace,2161051,HYDRANGEA DARK MINI GREEN,Hydrangeas,Stems,,1,1.4,2025-06-02,2025-06-10
FlowerMarketplace,2277255,HYDRANGEA EMERALD CLASSIC 21Ø,Hydrangea,Stems,80,1,29.53,2025-06-02,2025-06-10
FlowerMarketplace,2277257,HYDRANGEA EMERALD CLASSIC 21Ø,Hydrangea,Stems,80,1,25.68,2025-06-02,2025-06-10
FlowerMarketplace,2161059,HYDRANGEA EMERALD SELECT,Hydrangeas,Bunch,,1,2.23,2025-06-02,2025-06-10
FlowerMarketplace,2277259,HYDRANGEA GLOWING ALPS PINK 16Ø,Hydrangea,Stems,40,1,8.18,2025-06-02,2025-06-10
FlowerMarketplace,2277261,HYDRANGEA GLOWING ALPS PINK 16Ø,Hydrangea,Stems,40,1,7.1,2025-06-02,2025-06-10
FlowerMarketplace,2163134,HYDRANGEA JUMBO GREEN ANTIQUE,Hydrangeas,Stems,,1,5.28,2025-06-02,2025-06-10
FlowerMarketplace,2163136,HYDRANGEA JUMBO RED ANTIQUE,Hydrangeas,Stems,,1,5.28,2025-06-02,2025-06-10
FlowerMarketplace,2277263,HYDRANGEA LOLLYPOP 18Ø,Hydrangea,Stems,60,1,21.25,2025-06-02,2025-06-10
FlowerMarketplace,2277265,HYDRANGEA LOLLYPOP 18Ø,Hydrangea,Stems,60,1,18.48,2025-06-02,2025-06-10
FlowerMarketplace,2277267,HYDRANGEA LOLLYPOP BLUE 20Ø,Hydrangea,Stems,60,1,20.13,2025-06-02,2025-06-10
FlowerMarketplace,2277269,HYDRANGEA LOLLYPOP BLUE 20Ø,Hydrangea,Stems,60,1,17.5,2025-06-02,2025-06-10
FlowerMarketplace,2277271,HYDRANGEA MAG PINK RUBY 20Ø,Hydrangea,Stems,60,1,16.7,2025-06-02,2025-06-10
FlowerMarketplace,2277273,HYDRANGEA MAG PINK RUBY 20Ø,Hydrangea,Stems,60,1,14.53,2025-06-02,2025-06-10
FlowerMarketplace,2277275,HYDRANGEA MAGICAL CHOCOLATE 18Ø,Hydrangea,Stems,60,1,18.15,2025-06-02,2025-06-10
FlowerMarketplace,2277277,HYDRANGEA MAGICAL CHOCOLATE 18Ø,Hydrangea,Stems,60,1,15.78,2025-06-02,2025-06-10
FlowerMarketplace,2277279,HYDRANGEA MAGICAL LINN 19Ø,Hydrangea,Stems,60,1,18.98,2025-06-02,2025-06-10
FlowerMarketplace,2277281,HYDRANGEA MAGICAL LINN 19Ø,Hydrangea,Stems,60,1,16.5,2025-06-02,2025-06-10
FlowerMarketplace,2277283,HYDRANGEA MON AMOUR PURPLE 18Ø,Hydrangea,Stems,60,1,17.2,2025-06-02,2025-06-10
FlowerMarketplace,2277284,HYDRANGEA MY BEAUTY PINKTOUCH 23Ø,Hydrangea,Stems,80,1,23.25,2025-06-02,2025-06-10
FlowerMarketplace,2277286,HYDRANGEA MY BEAUTY PINKTOUCH 23Ø,Hydrangea,Stems,80,1,20.23,2025-06-02,2025-06-10
FlowerMarketplace,2277288,HYDRANGEA MY DELFTBLUE 16Ø,Hydrangea,Stems,40,1,9.13,2025-06-02,2025-06-10
FlowerMarketplace,2277289,HYDRANGEA MY DELFTBLUE 16Ø,Hydrangea,Stems,40,1,7.93,2025-06-02,2025-06-10
FlowerMarketplace,2277290,HYDRANGEA PIMPERNEL DARK BLUE 22Ø,Hydrangea,Stems,60,1,19.85,2025-06-02,2025-06-10
FlowerMarketplace,2277292,HYDRANGEA PIMPERNEL DARK BLUE 22Ø,Hydrangea,Stems,60,1,17.25,2025-06-02,2025-06-10
FlowerMarketplace,2277294,HYDRANGEA PIMPERNEL DARK BLUE 22Ø,Hydrangea,Stems,80,1,25.53,2025-06-02,2025-06-10
FlowerMarketplace,2277296,HYDRANGEA PIMPERNEL DARK BLUE 22Ø,Hydrangea,Stems,80,1,22.2,2025-06-02,2025-06-10
FlowerMarketplace,2163138,HYDRANGEA PREMIUM ELITE PURPLE,Hydrangeas,Stems,,1,4.66,2025-06-02,2025-06-10
FlowerMarketplace,2163140,HYDRANGEA PREMIUM ELITE RASPBERRY,Hydrangeas,Stems,,1,4.66,2025-06-02,2025-06-10
FlowerMarketplace,2163142,HYDRANGEA PREMIUM EMERALD VARIEGADA,Hydrangeas,Stems,,1,2.94,2025-06-02,2025-06-10
FlowerMarketplace,2163144,HYDRANGEA PREMIUM LAVENDER,Hydrangeas,Stems,,1,3.17,2025-06-02,2025-06-10
FlowerMarketplace,2163146,HYDRANGEA PREMIUM LIME GREEN,Hydrangeas,Stems,,1,2.94,2025-06-02,2025-06-10
FlowerMarketplace,2163148,HYDRANGEA PREMIUM PEPPERMINT,Hydrangeas,Stems,,1,3.17,2025-06-02,2025-06-10
FlowerMarketplace,2163150,HYDRANGEA PREMIUM SHOCKING BLUE,Hydrangeas,Stems,,1,3.17,2025-06-02,2025-06-10
FlowerMarketplace,2277298,HYDRANGEA RODEO DARK PINK 16Ø,Hydrangea,Stems,40,1,12.4,2025-06-02,2025-06-10
FlowerMarketplace,2277300,HYDRANGEA RODEO DARK PINK 16Ø,Hydrangea,Stems,40,1,10.78,2025-06-02,2025-06-10
FlowerMarketplace,2277302,HYDRANGEA RODEO PURPLE 15Ø,Hydrangea,Stems,40,1,9.55,2025-06-02,2025-06-10
FlowerMarketplace,2277304,HYDRANGEA RODEO PURPLE 15Ø,Hydrangea,Stems,40,1,8.3,2025-06-02,2025-06-10
FlowerMarketplace,2277306,HYDRANGEA ROYAL BENEFIT 16Ø,Hydrangea,Stems,40,1,9.83,2025-06-02,2025-06-10
FlowerMarketplace,2277308,HYDRANGEA ROYAL BENEFIT 16Ø,Hydrangea,Stems,40,1,8.55,2025-06-02,2025-06-10
FlowerMarketplace,2277310,HYDRANGEA ROYAL BENEFIT LAVENDER 18Ø,Hydrangea,Stems,60,1,20.7,2025-06-02,2025-06-10
FlowerMarketplace,2277312,HYDRANGEA ROYAL KING 16Ø,Hydrangea,Stems,60,1,15.48,2025-06-02,2025-06-10
FlowerMarketplace,2277313,HYDRANGEA ROYAL KING 16Ø,Hydrangea,Stems,60,1,13.45,2025-06-02,2025-06-10
FlowerMarketplace,2277314,HYDRANGEA ROYAL KING 20Ø,Hydrangea,Stems,60,1,16.9,2025-06-02,2025-06-10
FlowerMarketplace,2277315,HYDRANGEA RUBY AUBERGINE 22Ø,Hydrangea,Stems,80,1,26.45,2025-06-02,2025-06-10
FlowerMarketplace,2277316,HYDRANGEA RUBY AUBERGINE 22Ø,Hydrangea,Stems,80,1,23.0,2025-06-02,2025-06-10
FlowerMarketplace,2277317,HYDRANGEA RUBY RED 15Ø,Hydrangea,Stems,40,1,9.2,2025-06-02,2025-06-10
FlowerMarketplace,2277319,HYDRANGEA RUBY RED 15Ø,Hydrangea,Stems,40,1,8.0,2025-06-02,2025-06-10
FlowerMarketplace,2163152,HYDRANGEA SELECT BLUE,Hydrangeas,Stems,,1,2.34,2025-06-02,2025-06-10
FlowerMarketplace,2163154,HYDRANGEA SELECT EMERALD VARIEGADA,Hydrangeas,Stems,,1,2.47,2025-06-02,2025-06-10
FlowerMarketplace,2163156,HYDRANGEA SELECT LIME GREEN,Hydrangeas,Stems,,1,2.47,2025-06-02,2025-06-10
FlowerMarketplace,2163158,HYDRANGEA SELECT SHOCKING BLUE,Hydrangeas,Stems,,1,2.23,2025-06-02,2025-06-10
FlowerMarketplace,2277321,HYDRANGEA SIBILA PURPLE 20Ø,Hydrangea,Stems,60,1,20.38,2025-06-02,2025-06-10
FlowerMarketplace,2277323,HYDRANGEA SIBILLA CLASSIC RED 18Ø,Hydrangea,Stems,60,1,18.43,2025-06-02,2025-06-10
FlowerMarketplace,2277325,HYDRANGEA SUMMERGREEN 16Ø,Hydrangea,Stems,60,1,20.13,2025-06-02,2025-06-10
FlowerMarketplace,2277327,HYDRANGEA TERRACOTTA 18Ø,Hydrangea,Stems,60,1,18.7,2025-06-02,2025-06-10
FlowerMarketplace,2277329,HYDRANGEA TERRACOTTA 18Ø,Hydrangea,Stems,60,1,16.25,2025-06-02,2025-06-10
FlowerMarketplace,2277331,HYDRANGEA VERENA BLUE 21Ø,Hydrangea,Stems,60,1,23.8,2025-06-02,2025-06-10
FlowerMarketplace,2277333,HYDRANGEA VERENA BLUE 21Ø,Hydrangea,Stems,60,1,20.7,2025-06-02,2025-06-10
FlowerMarketplace,2277335,HYDRANGEA VERENA LIGHT PINK 18Ø,Hydrangea,Stems,50,1,14.13,2025-06-02,2025-06-10
FlowerMarketplace,2277337,HYDRANGEA VERENA LIGHT PINK 18Ø,Hydrangea,Stems,50,1,12.28,2025-06-02,2025-06-10
FlowerMarketplace,2163160,HYDRANGEA WHITE PREMIUM,Hydrangeas,Stems,,1,2.45,2025-06-02,2025-06-10
FlowerMarketplace,2167303,HYDRANGEA WHITE PREMIUM,Hydrangeas,Stems,,1,2.45,2025-06-02,2025-06-10
FlowerMarketplace,2163162,HYDRANGEA WHITE SELECT,Hydrangeas,Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2161337,HYPERICUM ASSORTED,Hypericum,Bunch,,1,7.0,2025-06-02,2025-06-10
FlowerMarketplace,2161327,HYPERICUM BROWN,Hypericum,Bunch,,1,9.34,2025-06-02,2025-06-10
FlowerMarketplace,2161329,HYPERICUM EXCELLENT FLAIR,Hypericum,Bunch,,1,9.34,2025-06-02,2025-06-10
FlowerMarketplace,2161331,HYPERICUM GREEN,Hypericum,Bunch,,1,9.34,2025-06-02,2025-06-10
FlowerMarketplace,2161333,HYPERICUM ORANGE,Hypericum,Bunch,,1,9.34,2025-06-02,2025-06-10
FlowerMarketplace,2161335,HYPERICUM SALMON,Hypericum,Bunch,,1,9.34,2025-06-02,2025-06-10
FlowerMarketplace,2242671,Introductory Flower Box,Combo Boxes,Bunch,,1,7.98,2025-06-02,2025-06-10
FlowerMarketplace,2242673,Introductory Rose Box,Combo Boxes,Box,,1,194.89,2025-06-02,2025-06-10
FlowerMarketplace,2242672,Introductory Roses and Flower Box,Combo Boxes,Box,,1,169.36,2025-06-02,2025-06-10
FlowerMarketplace,2277339,IRIS APOLLO,Iris,Stems,60,1,1.73,2025-06-02,2025-06-10
FlowerMarketplace,2277341,IRIS BLUE MAGIC,Iris,Stems,55,1,1.08,2025-06-02,2025-06-10
FlowerMarketplace,2277343,IRIS BLUE MAGIC,Iris,Stems,55,1,0.93,2025-06-02,2025-06-10
FlowerMarketplace,2277345,IRIS CASABLANCA,Iris,Stems,60,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2277347,IRIS HONG KONG,Iris,Stems,60,1,1.8,2025-06-02,2025-06-10
FlowerMarketplace,2162191,ITALIAN RUSCUS SHORT 200 Green,Greens,Bunch,40,40,0.29,2025-06-02,2025-06-10
FlowerMarketplace,2162192,ITALIAN RUSCUS 150 Green,Greens,Bunch,40,40,0.22,2025-06-02,2025-06-10
FlowerMarketplace,2162193,ITALIAN RUSCUS 250 Green,Greens,Bunch,40,40,0.36,2025-06-02,2025-06-10
FlowerMarketplace,2162197,ITALIAN RUSCUS,Greens,Bunch,40,10,0.87,2025-06-02,2025-06-10
FlowerMarketplace,2162194,ITALIAN RUSCUS LONG 200 Green,Greens,Bunch,60,60,0.19,2025-06-02,2025-06-10
FlowerMarketplace,2162195,ITALIAN RUSCUS 150 Green,Greens,Bunch,60,60,0.14,2025-06-02,2025-06-10
FlowerMarketplace,2162196,ITALIAN RUSCUS 250 Green,Greens,Bunch,60,60,0.24,2025-06-02,2025-06-10
FlowerMarketplace,2162198,ITALIAN RUSCUS,Greens,Bunch,60,10,1.24,2025-06-02,2025-06-10
FlowerMarketplace,2162238,ITALIAN RUSCUS METAL COPPER 150 Green,dried,Bunch,,1,11.6,2025-06-02,2025-06-10
FlowerMarketplace,2162236,ITALIAN RUSCUS METAL GOLD 150 Green,dried,Bunch,,1,11.6,2025-06-02,2025-06-10
FlowerMarketplace,2162239,ITALIAN RUSCUS METAL RED 150 Green,dried,Bunch,,1,11.6,2025-06-02,2025-06-10
FlowerMarketplace,2162237,ITALIAN RUSCUS METAL SILVER 150 Green,dried,Bunch,,1,11.6,2025-06-02,2025-06-10
FlowerMarketplace,2162240,ITALIAN RUSCUS SILVER 150 Green,dried,Bunch,,1,11.6,2025-06-02,2025-06-10
FlowerMarketplace,2162212,IVY green bunch,Greens,Bunch,100,10,1.16,2025-06-02,2025-06-10
FlowerMarketplace,2162217,IVY GREEN 150gr,Greens,Bunch,,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2162213,IVY variegated bunch,Greens,Bunch,100,10,1.16,2025-06-02,2025-06-10
FlowerMarketplace,2161339,LARKSPUR ASSORTED,Larkspur,Bunch,,1,9.36,2025-06-02,2025-06-10
FlowerMarketplace,2161341,LARKSPUR BLUE,Larkspur,Bunch,,1,12.17,2025-06-02,2025-06-10
FlowerMarketplace,2161343,LARKSPUR HOT PINK,Larkspur,Bunch,,1,12.17,2025-06-02,2025-06-10
FlowerMarketplace,2161345,LARKSPUR PURPLE,Larkspur,Bunch,,1,12.17,2025-06-02,2025-06-10
FlowerMarketplace,2161347,LARKSPUR WHITE,Larkspur,Bunch,,1,12.87,2025-06-02,2025-06-10
FlowerMarketplace,2277349,LATHYRUS MAROON CAPE,Lathyrus (Sweet Pea),Stems,40,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2277351,LATHYRUS MISTY WHITE,Lathyrus (Sweet Pea),Stems,40,1,2.45,2025-06-02,2025-06-10
FlowerMarketplace,2277353,LATHYRUS MISTY WHITE,Lathyrus (Sweet Pea),Stems,40,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2277355,LATHYRUS MIXED,Lathyrus (Sweet Pea),Stems,40,1,2.23,2025-06-02,2025-06-10
FlowerMarketplace,2277357,LATHYRUS MIXED,Lathyrus (Sweet Pea),Stems,40,1,1.93,2025-06-02,2025-06-10
FlowerMarketplace,2277359,LATHYRUS PURPER CAPE,Lathyrus (Sweet Pea),Stems,40,1,1.98,2025-06-02,2025-06-10
FlowerMarketplace,2229237,LATHYRUS ASSORTED,Lathyrus (Sweet Pea),Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2211767,LATHYRUS HOT PINK,Lathyrus (Sweet Pea),Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2211769,LATHYRUS LAVENDER,Lathyrus (Sweet Pea),Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2211766,LATHYRUS LIGHT PINK,Lathyrus (Sweet Pea),Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2211768,LATHYRUS PURPLE,Lathyrus (Sweet Pea),Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2211770,LATHYRUS SALMON,Lathyrus (Sweet Pea),Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2211765,LATHYRUS WHITE,Lathyrus (Sweet Pea),Stems,,1,2.13,2025-06-02,2025-06-10
FlowerMarketplace,2277361,LEUCOSPERMUM CATHERINA,Leucospermum,Stems,60,1,14.6,2025-06-02,2025-06-10
FlowerMarketplace,2277363,LEUCOSPERMUM SUNRISE,Leucospermum,Stems,40,1,10.03,2025-06-02,2025-06-10
FlowerMarketplace,2161349,LIATRIS PURPLE,Liatris,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2277365,LILIUM DOUBLE AMISTAD 2/4bl,Lilium,Stems,85,2,5.53,2025-06-02,2025-06-10
FlowerMarketplace,2277367,LILIUM DOUBLE SNOWBOARD 4/5bl,Lilium,Stems,85,4,2.44,2025-06-02,2025-06-10
FlowerMarketplace,2277368,LILIUM DOUBLE SNOWBOARD 4/5bl,Lilium,Stems,85,4,2.12,2025-06-02,2025-06-10
FlowerMarketplace,2277369,LILIUM MA TERRACE CITY 5/7bl,Lilium,Stems,90,5,2.81,2025-06-02,2025-06-10
FlowerMarketplace,2277371,LILIUM MA TERRACE CITY 5/7bl,Lilium,Stems,90,5,2.44,2025-06-02,2025-06-10
FlowerMarketplace,2277373,LILIUM MARTAGON ARABIAN KNGHT 5/7bl,Lilium,Stems,90,5,2.12,2025-06-02,2025-06-10
FlowerMarketplace,2277375,LILIUM MARTAGON ARABIAN KNGHT 5/7bl,Lilium,Stems,90,5,1.84,2025-06-02,2025-06-10
FlowerMarketplace,2277377,LILIUM MARTAGON CLAUDE SHRIDE 5/7bl,Lilium,Stems,90,5,1.7,2025-06-02,2025-06-10
FlowerMarketplace,2277379,LILIUM MARTAGON CLAUDE SHRIDE 5/7bl,Lilium,Stems,90,5,1.48,2025-06-02,2025-06-10
FlowerMarketplace,2277381,LILIUM TABLEDANCE 3/5bl,Lilium,Stems,85,3,3.3,2025-06-02,2025-06-10
FlowerMarketplace,2277383,LILIUM TABLEDANCE 3/5bl,Lilium,Stems,85,3,2.87,2025-06-02,2025-06-10
FlowerMarketplace,2160848,LILY LA ASSORTED,Lily,Bunch,,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2160850,LILY LA LIGHT PINK,Lily,Bunch,,1,19.89,2025-06-02,2025-06-10
FlowerMarketplace,2160852,LILY LA ORANGE,Lily,Bunch,,1,19.89,2025-06-02,2025-06-10
FlowerMarketplace,2160854,LILY LA SALMON,Lily,Bunch,,1,19.89,2025-06-02,2025-06-10
FlowerMarketplace,2160856,LILY LA WHITE,Lily,Bunch,,1,19.89,2025-06-02,2025-06-10
FlowerMarketplace,2160858,LILY LA YELLOW,Lily,Bunch,,1,19.89,2025-06-02,2025-06-10
FlowerMarketplace,2160860,LILY ORIENTAL ASSORTED,Lily,Bunch,,1,21.06,2025-06-02,2025-06-10
FlowerMarketplace,2161253,LILY ORIENTAL FIREBOLT,Lily,Bunch,,1,29.26,2025-06-02,2025-06-10
FlowerMarketplace,2160862,LILY ORIENTAL STARGAZER,Lily,Bunch,,1,26.21,2025-06-02,2025-06-10
FlowerMarketplace,2160864,LILY ORIENTAL YELLOW CONCADOR,Lily,Bunch,,1,26.21,2025-06-02,2025-06-10
FlowerMarketplace,2160866,LILY ORIENTAL ZAMBESI,Lily,Bunch,,1,26.21,2025-06-02,2025-06-10
FlowerMarketplace,2161351,LIMONIUM ASSORTED,Limonium,Bunch,,1,7.85,2025-06-02,2025-06-10
FlowerMarketplace,2161353,LIMONIUM BLUE,Limonium,Bunch,,1,7.85,2025-06-02,2025-06-10
FlowerMarketplace,2161355,LIMONIUM PINK,Limonium,Bunch,,1,7.85,2025-06-02,2025-06-10
FlowerMarketplace,2161255,LIMONIUM PURPLE,Limonium,Bunch,,1,7.85,2025-06-02,2025-06-10
FlowerMarketplace,2161357,LIMONIUM WHITE,Limonium,Bunch,,1,7.85,2025-06-02,2025-06-10
FlowerMarketplace,2161359,LISIANTHUS ASSORTED,Lisianthus,Bunch,,1,11.7,2025-06-02,2025-06-10
FlowerMarketplace,2277385,LISIANTHUS BIGSUN DOUBLE PINK,Lisianthus,Stems,70,1,10.7,2025-06-02,2025-06-10
FlowerMarketplace,2277387,LISIANTHUS BIGSUN DOUBLE PINK,Lisianthus,Stems,70,1,9.3,2025-06-02,2025-06-10
FlowerMarketplace,2277389,LISIANTHUS BIGSUN DOUBLE WHITE,Lisianthus,Stems,70,1,8.03,2025-06-02,2025-06-10
FlowerMarketplace,2277391,LISIANTHUS BIGSUN DOUBLE WHITE,Lisianthus,Stems,70,1,6.98,2025-06-02,2025-06-10
FlowerMarketplace,2277393,LISIANTHUS DOUBLE ROSITA PINK,Lisianthus,Stems,70,1,7.2,2025-06-02,2025-06-10
FlowerMarketplace,2277395,LISIANTHUS DOUBLE ROSITA PINK,Lisianthus,Stems,70,1,6.25,2025-06-02,2025-06-10
FlowerMarketplace,2277397,LISIANTHUS DOUBLE ROSITA WHITE,Lisianthus,Stems,70,1,6.68,2025-06-02,2025-06-10
FlowerMarketplace,2277399,LISIANTHUS DOUBLE ROSITA WHITE,Lisianthus,Stems,70,1,5.8,2025-06-02,2025-06-10
FlowerMarketplace,2161361,LISIANTHUS LIGHT PINK,Lisianthus,Bunch,,1,15.21,2025-06-02,2025-06-10
FlowerMarketplace,2180399,LISIANTHUS WHITE,Lisianthus,Bunch,,1,13.83,2025-06-02,2025-06-10
FlowerMarketplace,2148558,LYSIMACHIA WHITE,Lysimachia,Stems,,1,1.04,2025-06-02,2025-06-10
FlowerMarketplace,2258208,MDAY ROSE ASSORTED,Roses,Stems,,1,1.82,2025-06-02,2025-06-10
FlowerMarketplace,2177224,MOKARA ANNY COOL VIOLET,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177225,MOKARA AOMYAI ORANGE,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177226,MOKARA BANGKUNTIEN,MOKARA,Bunch,,1,32.5,2025-06-02,2025-06-10
FlowerMarketplace,2177227,MOKARA BEAUTY,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177228,MOKARA BOON RONG,MOKARA,Bunch,,1,31.72,2025-06-02,2025-06-10
FlowerMarketplace,2177229,MOKARA CALYPSO,MOKARA,Bunch,,1,31.72,2025-06-02,2025-06-10
FlowerMarketplace,2177230,MOKARA CALYPSO JUMBO,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177231,MOKARA CHAOPRAYA GOLD,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177232,MOKARA CHAOPRAYA SUNSET,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177233,MOKARA CHAROOD,MOKARA,Bunch,,1,32.76,2025-06-02,2025-06-10
FlowerMarketplace,2177234,MOKARA CHRISTINE,MOKARA,Bunch,,1,32.76,2025-06-02,2025-06-10
FlowerMarketplace,2177235,MOKARA CHUB KUAN,MOKARA,Bunch,,1,32.76,2025-06-02,2025-06-10
FlowerMarketplace,2177236,MOKARA DOUNG PORN,MOKARA,Bunch,,1,32.24,2025-06-02,2025-06-10
FlowerMarketplace,2177237,MOKARA FULL MOON,MOKARA,Bunch,,1,35.88,2025-06-02,2025-06-10
FlowerMarketplace,2177238,MOKARA JAIRAK BLUE,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177239,MOKARA KITTY,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177240,MOKARA MOO DAENG,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177241,MOKARA NORA BLUE,MOKARA,Bunch,,1,33.02,2025-06-02,2025-06-10
FlowerMarketplace,2177242,MOKARA PANNEE,MOKARA,Bunch,,1,31.98,2025-06-02,2025-06-10
FlowerMarketplace,2177243,MOKARA PHALOR YELLOW/ORANGE,MOKARA,Bunch,,1,31.98,2025-06-02,2025-06-10
FlowerMarketplace,2177244,MOKARA ROBIN,MOKARA,Bunch,,1,32.76,2025-06-02,2025-06-10
FlowerMarketplace,2177245,MOKARA SANYA ORANGE/YELLOW,MOKARA,Bunch,,1,31.98,2025-06-02,2025-06-10
FlowerMarketplace,2177247,MOKARA SARAYA GOLD,MOKARA,Bunch,,1,32.76,2025-06-02,2025-06-10
FlowerMarketplace,2177246,MOKARA SARAYA RED,MOKARA,Bunch,,1,32.76,2025-06-02,2025-06-10
FlowerMarketplace,2177248,MOKARA TAMMY YELLOW,MOKARA,Bunch,,1,31.98,2025-06-02,2025-06-10
FlowerMarketplace,2177249,MOKARA WHITE,MOKARA,Bunch,,1,32.76,2025-06-02,2025-06-10
FlowerMarketplace,2177250,MOKARA YELLOW BANANA,MOKARA,Bunch,,1,35.88,2025-06-02,2025-06-10
FlowerMarketplace,2277401,MYOSOTIS CARYOPTERIS,Myosotis,Stems,40,1,3.23,2025-06-02,2025-06-10
FlowerMarketplace,2277403,MYOSOTIS CARYOPTERIS,Myosotis,Stems,40,1,2.8,2025-06-02,2025-06-10
FlowerMarketplace,2277405,NERINE BIANCA PERLA,Nerine,Stems,70,1,7.08,2025-06-02,2025-06-10
FlowerMarketplace,2277407,NERINE BIANCA PERLA,Nerine,Stems,70,1,6.15,2025-06-02,2025-06-10
FlowerMarketplace,2277409,NERINE BIANCANEVE,Nerine,Stems,70,1,7.93,2025-06-02,2025-06-10
FlowerMarketplace,2277411,NERINE BIANCANEVE,Nerine,Stems,70,1,6.9,2025-06-02,2025-06-10
FlowerMarketplace,2277413,NERINE FAVORIET,Nerine,Stems,70,1,10.78,2025-06-02,2025-06-10
FlowerMarketplace,2277415,NIGELLA DAMASCENA,Nigella,Stems,65,1,6.13,2025-06-02,2025-06-10
FlowerMarketplace,2277417,NIGELLA DAMASCENA,Nigella,Stems,65,1,5.33,2025-06-02,2025-06-10
FlowerMarketplace,2177252,ONCIDIUM,ONCIDIUM,Bunch,,1,29.64,2025-06-02,2025-06-10
FlowerMarketplace,2177251,ONCIDIUM GOLD STARS,ONCIDIUM,Bunch,,1,35.88,2025-06-02,2025-06-10
FlowerMarketplace,2277419,ORCHID EPIDENDRUM ASSORTED,Orchids,Stems,30,1,13.88,2025-06-02,2025-06-10
FlowerMarketplace,2277421,ORCHID EPIDENDRUM ASSORTED,Orchids,Stems,30,1,12.08,2025-06-02,2025-06-10
FlowerMarketplace,2160868,ORCHIDS ARANDA CHRISTINE ORANGE,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160870,ORCHIDS ARANDA MOCARA ASSORTED,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160872,ORCHIDS ARANDA MOCARA RED,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160874,ORCHIDS ARANDA MOCARA SEXY,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160876,ORCHIDS ARANDA MOCARA YELLOW,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160878,ORCHIDS ARANDA NORA ORANGE,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160880,ORCHIDS ARANDA NORA PURPLE,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160882,ORCHIDS ARANDA NORA WHITE,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160884,ORCHIDS ARANDA PANEE ASSORTED,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160886,ORCHIDS ARANDA PANEE ORANGE,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160888,ORCHIDS ARANTHERA JAMES STORIE,Orchids,Bunch,,1,36.28,2025-06-02,2025-06-10
FlowerMarketplace,2160890,ORCHIDS CYMBIDIUM ASSORTED,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
