competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,product_url,image_url,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,849432,Rose Shogun Purple,Rose,900,Purple,60,100,163.0,1.63,0.7,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-shogun-purple-60-cm,https://www.mayesh.com/backend/files/flowers/rose-shogun-purple.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:04.986444,2025-05-20
Mayesh,3653592,Rose Silantoi Golden Orange,Rose,900,Golden Orange,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-silantoi-golden-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose-silantoi-golden-orange.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.054019,2025-05-20
Mayesh,3653593,Rose Silantoi Golden Orange,Rose,900,Golden Orange,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-silantoi-golden-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose-silantoi-golden-orange.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.129342,2025-05-20
Mayesh,6407985,Rose Silver Sand Grey,Rose,900,Grey,60,100,190.0,1.9,0.87,0.51,37.5,1,Inversiones Ponte Tresa,Ecuador,https://www.mayesh.com/rose-silver-sand-grey-60cm,https://www.mayesh.com/backend/files/flowers/rose_silver_sand_grey.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.199926,2025-05-20
Mayesh,1313593,Rose Silvery Light Lavender,Rose,900,Lavender,50,100,124.0,1.24,0.46,0.51,37.5,9,Rose Success,Ecuador,https://www.mayesh.com/rose-silvery-light-lavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose-silvery-light-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.261970,2025-05-20
Mayesh,1313594,Rose Silvery Light Lavender,Rose,900,Lavender,60,100,134.0,1.34,0.52,0.51,37.5,5,Rose Success,Ecuador,https://www.mayesh.com/rose-silvery-light-lavender-60-cm,https://www.mayesh.com/backend/files/flowers/rose-silvery-light-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.317183,2025-05-20
Mayesh,8700159,Rose Snowballet White,Rose,900,White,40,100,143.0,1.43,0.58,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-snowballet-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose_snowballet.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.361807,2025-05-20
Mayesh,8700160,Rose Snowballet White,Rose,900,White,50,100,153.0,1.53,0.64,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-snowballet-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose_snowballet.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.406348,2025-05-20
Mayesh,8700161,Rose Snowballet White,Rose,900,White,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-snowballet-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose_snowballet.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.451613,2025-05-20
Mayesh,487589,Rose Snowy Jewel White,Rose,900,White,50,100,137.0,1.37,0.54,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-snowy-jewel-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-snowy-jewel-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.496156,2025-05-20
Mayesh,487590,Rose Snowy Jewel White,Rose,900,White,60,100,156.0,1.56,0.66,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-snowy-jewel-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose-snowy-jewel-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.540975,2025-05-20
Mayesh,487619,Rose Sophia Blush,Rose,900,Blush,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sophia-blush-50-cm,https://www.mayesh.com/backend/files/flowers/rose-sophia-blush.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.583951,2025-05-20
Mayesh,487620,Rose Sophia Blush,Rose,900,Blush,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sophia-blush-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sophia-blush.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.626669,2025-05-20
Mayesh,487621,Rose Sophia Blush,Rose,900,Blush,70,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-sophia-blush-70-cm,https://www.mayesh.com/backend/files/flowers/rose-sophia-blush.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.669225,2025-05-20
Mayesh,487624,Rose Soulmate Mauve,Rose,900,Mauve,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-soulmate-mauve-50-cm,https://www.mayesh.com/backend/files/flowers/rose-soulmate-mauve.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.715287,2025-05-20
Mayesh,487625,Rose Soulmate Mauve,Rose,900,Mauve,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-soulmate-mauve-60-cm,https://www.mayesh.com/backend/files/flowers/rose-soulmate-mauve.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.761729,2025-05-20
Mayesh,4265236,Rose Star Platinum Lavender,Rose,900,Lavender,50,100,143.0,1.43,0.58,0.51,37.5,3,Rose Success,Ecuador,https://www.mayesh.com/rose-star-platinum-lavender-50-cm,https://www.mayesh.com/backend/files/flowers/rose-star-platinum-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.805387,2025-05-20
Mayesh,4265252,Rose Star Platinum Lavender,Rose,900,Lavender,60,100,163.0,1.63,0.7,0.51,37.5,2,Rose Success,Ecuador,https://www.mayesh.com/rose-star-platinum-lavender-60-cm,https://www.mayesh.com/backend/files/flowers/rose-star-platinum-lavender.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.848670,2025-05-20
Mayesh,12323396,Rose Starbright Yellow/Red,Rose,900,Yellow/Red,50,100,143.0,1.43,0.58,0.51,37.5,5,Fiorentina,Ecuador,https://www.mayesh.com/rose-starbright-yellowred-50-cm,https://www.mayesh.com/backend/files/flowers/rose_starbright_yellow_red_1.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.893947,2025-05-20
Mayesh,12323397,Rose Starbright Yellow/Red,Rose,900,Yellow/Red,60,100,163.0,1.63,0.7,0.51,37.5,5,Fiorentina,Ecuador,https://www.mayesh.com/rose-starbright-yellowred-60-cm,https://www.mayesh.com/backend/files/flowers/rose_starbright_yellow_red_1.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.939241,2025-05-20
Mayesh,518981,Rose Stardust Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-stardust-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-stardust-yellow.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:05.982102,2025-05-20
Mayesh,508806,Rose Stardust Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-stardust-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose-stardust-yellow.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.024794,2025-05-20
Mayesh,4265297,Rose Starwalker Yellow,Rose,900,Yellow,40,100,126.0,1.26,0.47,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-starwalker-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose-starwalker-yellow.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.067618,2025-05-20
Mayesh,4265344,Rose Starwalker Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-starwalker-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose-starwalker-yellow.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.110537,2025-05-20
Mayesh,4265391,Rose Starwalker Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-starwalker-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose-starwalker-yellow.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.153362,2025-05-20
Mayesh,627574,Rose Stiletto Hot Pink,Rose,900,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,6,,Ecuador,https://www.mayesh.com/rose-stiletto-hot-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-stiletto-hot-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.197207,2025-05-20
Mayesh,627577,Rose Stiletto Hot Pink,Rose,900,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-stiletto-hot-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-stiletto-hot-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.241783,2025-05-20
Mayesh,627578,Rose Stiletto Hot Pink,Rose,900,Hot Pink,70,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-stiletto-hot-pink-70-cm,https://www.mayesh.com/backend/files/flowers/rose-stiletto-hot-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.286154,2025-05-20
Mayesh,8700264,Rose Sunny Days Yellow,Rose,900,Yellow,40,100,126.0,1.26,0.47,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-sunny-days-yellow-40-cm,https://www.mayesh.com/backend/files/flowers/rose_sunnydays.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.329457,2025-05-20
Mayesh,8700265,Rose Sunny Days Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-sunny-days-yellow-50-cm,https://www.mayesh.com/backend/files/flowers/rose_sunnydays.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.372220,2025-05-20
Mayesh,8700266,Rose Sunny Days Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sunny-days-yellow-60-cm,https://www.mayesh.com/backend/files/flowers/rose_sunnydays.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.415040,2025-05-20
Mayesh,8700179,Rose Sunset Glory Orange,Rose,900,Orange,40,100,126.0,1.26,0.47,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-sunset-glory-orange-40-cm,https://www.mayesh.com/backend/files/flowers/rose_sunsetglory.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.457774,2025-05-20
Mayesh,8700180,Rose Sunset Glory Orange,Rose,900,Orange,50,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-sunset-glory-orange-50-cm,https://www.mayesh.com/backend/files/flowers/rose_sunsetglory.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.500569,2025-05-20
Mayesh,8700181,Rose Sunset Glory Orange,Rose,900,Orange,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sunset-glory-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose_sunsetglory.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.545658,2025-05-20
Mayesh,487658,Rose Super Green Green,Rose,900,Green,40,100,131.0,1.31,0.5,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-super-green-green-40-cm,https://www.mayesh.com/backend/files/flowers/rose-super-green-green.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.590305,2025-05-20
Mayesh,1719915,Rose Super Sun Gold,Rose,900,Gold,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-super-sun-gold-50-cm,https://www.mayesh.com/backend/files/flowers/rose-super-sun-gold.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.634685,2025-05-20
Mayesh,1719916,Rose Super Sun Gold,Rose,900,Gold,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-super-sun-gold-60-cm,https://www.mayesh.com/backend/files/flowers/rose-super-sun-gold.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.683078,2025-05-20
Mayesh,1740638,Rose Sweet 4-Love Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sweet-4-love-light-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet--4-love-light-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.732733,2025-05-20
Mayesh,487663,Rose Sweet Akito Light Pink,Rose,900,Light Pink,40,100,126.0,1.26,0.47,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-sweet-akito-light-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-akito-light-pink.jpg,Sweet akito Roses pink - light,62f613ba-1da6-4a85-a41e-001799eba0d9,0.9144426584243774,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.782288,2025-05-20
Mayesh,487664,Rose Sweet Akito Light Pink,Rose,900,Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-sweet-akito-light-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-akito-light-pink.jpg,Sweet akito Roses pink - light,62f613ba-1da6-4a85-a41e-001799eba0d9,0.9144426584243774,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.828133,2025-05-20
Mayesh,487665,Rose Sweet Akito Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sweet-akito-light-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-akito-light-pink.jpg,Sweet akito Roses pink - light,62f613ba-1da6-4a85-a41e-001799eba0d9,0.9144426584243774,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.874438,2025-05-20
Mayesh,8700184,Rose Sweet Cake Pink,Rose,900,Pink,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sweet-cake-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose_sweetcake.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.917619,2025-05-20
Mayesh,8700185,Rose Sweet Cake Pink,Rose,900,Pink,50,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sweet-cake-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose_sweetcake.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:06.960482,2025-05-20
Mayesh,8700186,Rose Sweet Cake Pink,Rose,900,Pink,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sweet-cake-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose_sweetcake.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.003604,2025-05-20
Mayesh,487683,Rose Sweet Escimo Blush,Rose,900,Blush,40,125,136.25,1.09,0.43,0.4,37.5,13,,Ecuador,https://www.mayesh.com/rose-sweet-escimo-blush-40-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-escimo-blush.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.051502,2025-05-20
Mayesh,487684,Rose Sweet Escimo Blush,Rose,900,Blush,50,100,143.0,1.43,0.58,0.51,37.5,28,,Ecuador,https://www.mayesh.com/rose-sweet-escimo-blush-50-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-escimo-blush.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.099594,2025-05-20
Mayesh,487685,Rose Sweet Escimo Blush,Rose,900,Blush,60,100,163.0,1.63,0.7,0.51,37.5,13,,Ecuador,https://www.mayesh.com/rose-sweet-escimo-blush-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-escimo-blush.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.150343,2025-05-20
Mayesh,4265316,Rose Sweet Memory Pink,Rose,900,Pink,40,100,129.0,1.29,0.49,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-sweet-memory-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-memory-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.198622,2025-05-20
Mayesh,4265363,Rose Sweet Memory Pink,Rose,900,Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sweet-memory-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-memory-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.248361,2025-05-20
Mayesh,4265410,Rose Sweet Memory Pink,Rose,900,Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sweet-memory-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-memory-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.295299,2025-05-20
Mayesh,487688,Rose Sweet Unique Pink,Rose,900,Pink,40,100,126.0,1.26,0.47,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sweet-unique-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-unique-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.339258,2025-05-20
Mayesh,487689,Rose Sweet Unique Pink,Rose,900,Pink,50,100,137.0,1.37,0.54,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-sweet-unique-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-unique-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.383146,2025-05-20
Mayesh,487690,Rose Sweet Unique Pink,Rose,900,Pink,60,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-sweet-unique-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-unique-pink.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.427928,2025-05-20
Mayesh,487694,Rose Sweetness Pink/White,Rose,900,Pink/White,50,100,134.0,1.34,0.52,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-sweetness-pink-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-sweetness-pink-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.472065,2025-05-20
Mayesh,487695,Rose Sweetness Pink/White,Rose,900,Pink/White,60,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,https://www.mayesh.com/rose-sweetness-pink-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweetness-pink-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.516917,2025-05-20
Mayesh,487696,Rose Sweetness Pink/White,Rose,900,Pink/White,70,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-sweetness-pink-white-70-cm,https://www.mayesh.com/backend/files/flowers/rose-sweetness-pink-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.561195,2025-05-20
Mayesh,4265221,Rose Symbol Brown,Rose,900,Brown,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-symbol-brown-40-cm,https://www.mayesh.com/backend/files/flowers/rose-symbol-brown.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.604252,2025-05-20
Mayesh,4265221,Rose Symbol Brown,Rose,900,Brown,40,48,105.12,2.19,1.06,0.5,37.5,5,Alexandra Farms,Colombia,https://www.mayesh.com/rose-symbol-brown-40-cm,https://www.mayesh.com/backend/files/flowers/rose-symbol-brown.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.647071,2025-05-20
Mayesh,4265237,Rose Symbol Brown,Rose,900,Brown,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-symbol-brown-50-cm,https://www.mayesh.com/backend/files/flowers/rose-symbol-brown.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.689844,2025-05-20
Mayesh,487723,Rose Tara Gold,Rose,900,Gold,40,100,123.0,1.23,0.45,0.51,37.5,15,,Ecuador,https://www.mayesh.com/rose-tara-gold-40-cm,https://www.mayesh.com/backend/files/flowers/rose-tara-gold.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.733420,2025-05-20
Mayesh,487724,Rose Tara Gold,Rose,900,Gold,50,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-tara-gold-50-cm,https://www.mayesh.com/backend/files/flowers/rose-tara-gold.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.776405,2025-05-20
Mayesh,8700190,Rose Teddy's Light Brown,Rose,900,Light Brown,50,100,340.0,3.4,1.81,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-teddys-light-brown-50-cm,https://www.mayesh.com/backend/files/flowers/rose_teddy_light_brown.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.821822,2025-05-20
Mayesh,8700190,Rose Teddy's Light Brown,Rose,900,Light Brown,50,100,340.0,3.4,1.81,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-teddys-light-brown-50-cm,https://www.mayesh.com/backend/files/flowers/rose_teddy_light_brown.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.866975,2025-05-20
Mayesh,8700191,Rose Teddy's Light Brown,Rose,900,Light Brown,60,100,377.0,3.77,2.04,0.51,37.5,1,,Ecuador,https://www.mayesh.com/rose-teddys-light-brown-60-cm,https://www.mayesh.com/backend/files/flowers/rose_teddy_light_brown.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.914560,2025-05-20
Mayesh,487743,Rose Tibet White,Rose,900,White,40,100,131.0,1.31,0.5,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-tibet-white-40-cm,https://www.mayesh.com/backend/files/flowers/rose-tibet-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:07.958231,2025-05-20
Mayesh,487744,Rose Tibet White,Rose,900,White,50,100,148.0,1.48,0.61,0.51,37.5,,,Ecuador,https://www.mayesh.com/rose-tibet-white-50-cm,https://www.mayesh.com/backend/files/flowers/rose-tibet-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:08.000684,2025-05-20
Mayesh,487745,Rose Tibet White,Rose,900,White,60,100,167.0,1.67,0.73,0.51,37.5,3,,Ecuador,https://www.mayesh.com/rose-tibet-white-60-cm,https://www.mayesh.com/backend/files/flowers/rose-tibet-white.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:08.043579,2025-05-20
Mayesh,487748,Rose Tiffany Peach,Rose,900,Peach,40,100,126.0,1.26,0.47,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-tiffany-peach-40-cm,https://www.mayesh.com/backend/files/flowers/rose-tiffany-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:08.086260,2025-05-20
Mayesh,487749,Rose Tiffany Peach,Rose,900,Peach,50,100,143.0,1.43,0.58,0.51,37.5,8,,Ecuador,https://www.mayesh.com/rose-tiffany-peach-50-cm,https://www.mayesh.com/backend/files/flowers/rose-tiffany-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:08.128564,2025-05-20
Mayesh,487750,Rose Tiffany Peach,Rose,900,Peach,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-tiffany-peach-60-cm,https://www.mayesh.com/backend/files/flowers/rose-tiffany-peach.jpg,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8586695194244385,2025-05-12T07:46:08.170743,2025-05-20
