competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,state,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,cleaned_name_used,product_group_key,created_at,eta_date
Mayesh,6841503,Bouquet Brighten Up Small,Bouquet,545,Kentucky,,50,24,185.52,7.73,3.74,1.75,37.5,50,Bellaflor,Ecuador,,Bouquet Brighten Up Small,545,2025-06-02,2025-06-10
Mayesh,6841561,Bouquet Bubbly,Bouquet,545,Kentucky,,40,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Bubbly,545,2025-06-02,2025-06-10
Mayesh,6841567,Bouquet Captivating,Bouquet,545,Kentucky,,40,4,152.6,38.15,17.29,10.49,37.5,50,Bellaflor,Ecuador,,Bouquet Captivating,545,2025-06-02,2025-06-10
Mayesh,6841568,Bouquet Captivating,Bouquet,545,Kentucky,,50,4,190.04,47.51,23.14,10.49,37.5,50,Bellaflor,Ecuador,,Bouquet Captivating,545,2025-06-02,2025-06-10
Mayesh,6841508,Bouquet Comely,Bouquet,545,Kentucky,,40,14,199.92,14.28,7.05,3.0,37.5,49,Bellaflor,Ecuador,,Bouquet Comely,545,2025-06-02,2025-06-10
Mayesh,6841509,Bouquet Comely,Bouquet,545,Kentucky,,50,14,257.46,18.39,9.62,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Comely,545,2025-06-02,2025-06-10
Mayesh,6841510,Bouquet Country Chic,Bouquet,545,Kentucky,,20,12,228.36,19.03,9.71,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Country Chic,545,2025-06-02,2025-06-10
Mayesh,6841570,Bouquet Feelings Large,Bouquet,545,Kentucky,,40,12,176.28,14.69,6.55,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Feelings Large,545,2025-06-02,2025-06-10
Mayesh,6841572,Bouquet Feelings Large,Bouquet,545,Kentucky,,50,8,167.12,20.89,9.11,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Feelings Large,545,2025-06-02,2025-06-10
Mayesh,6841569,Bouquet Feelings Medium,Bouquet,545,Kentucky,,40,12,151.56,12.63,5.26,4.21,37.5,49,Rosaspe - Much Flowers,Ecuador,,Bouquet Feelings Medium,545,2025-06-02,2025-06-10
Mayesh,6841571,Bouquet Feelings Medium,Bouquet,545,Kentucky,,50,10,161.7,16.17,6.95,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Feelings Medium,545,2025-06-02,2025-06-10
Mayesh,6841513,Bouquet Jovial,Bouquet,545,Kentucky,,35,36,217.08,6.03,3.04,1.17,37.5,49,Bellaflor,Ecuador,,Bouquet Jovial,545,2025-06-02,2025-06-10
Mayesh,6841518,Bouquet Love & Instinct,Bouquet,545,Kentucky,,40,12,208.08,17.34,8.65,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Love & Instinct,545,2025-06-02,2025-06-10
Mayesh,6841519,Bouquet Love & Instinct,Bouquet,545,Kentucky,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Love & Instinct,545,2025-06-02,2025-06-10
Mayesh,6841516,Bouquet Love Drop,Bouquet,545,Kentucky,,40,12,208.08,17.34,8.65,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Love Drop,545,2025-06-02,2025-06-10
Mayesh,6841517,Bouquet Love Drop,Bouquet,545,Kentucky,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Love Drop,545,2025-06-02,2025-06-10
Mayesh,6841520,Bouquet Lovely Present,Bouquet,545,Kentucky,,40,14,207.76,14.84,7.4,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Lovely Present,545,2025-06-02,2025-06-10
Mayesh,6841521,Bouquet Lovely Present,Bouquet,545,Kentucky,,50,14,270.62,19.33,10.21,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Lovely Present,545,2025-06-02,2025-06-10
Mayesh,6841566,Bouquet Magnetizing,Bouquet,545,Kentucky,,40,4,148.12,37.03,16.59,10.49,37.5,50,Bellaflor,Ecuador,,Bouquet Magnetizing,545,2025-06-02,2025-06-10
Mayesh,6841524,Bouquet Magnificent Large,Bouquet,545,Kentucky,,40,12,244.08,20.34,10.53,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Magnificent Large,545,2025-06-02,2025-06-10
Mayesh,6841525,Bouquet Magnificent Large,Bouquet,545,Kentucky,,45,12,322.68,26.89,14.62,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Magnificent Large,545,2025-06-02,2025-06-10
Mayesh,6841522,Bouquet Magnificent Medium,Bouquet,545,Kentucky,,40,12,208.08,17.34,8.65,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Magnificent Medium,545,2025-06-02,2025-06-10
Mayesh,6841523,Bouquet Magnificent Medium,Bouquet,545,Kentucky,,45,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Magnificent Medium,545,2025-06-02,2025-06-10
Mayesh,6841574,Bouquet Messy No Roses Large,Bouquet,545,Kentucky,,40,12,180.72,15.06,6.78,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy No Roses Large,545,2025-06-02,2025-06-10
Mayesh,6841576,Bouquet Messy No Roses Large,Bouquet,545,Kentucky,,50,8,170.08,21.26,9.34,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy No Roses Large,545,2025-06-02,2025-06-10
Mayesh,6841573,Bouquet Messy No Roses Medium,Bouquet,545,Kentucky,,40,12,154.92,12.91,5.44,4.21,37.5,47,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy No Roses Medium,545,2025-06-02,2025-06-10
Mayesh,6841575,Bouquet Messy No Roses Medium,Bouquet,545,Kentucky,,50,12,181.8,15.15,6.84,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy No Roses Medium,545,2025-06-02,2025-06-10
Mayesh,6841578,Bouquet Messy with Roses Large,Bouquet,545,Kentucky,,40,10,167.3,16.73,7.3,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy with Roses Large,545,2025-06-02,2025-06-10
Mayesh,6841580,Bouquet Messy with Roses Large,Bouquet,545,Kentucky,,50,10,197.2,19.72,9.17,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy with Roses Large,545,2025-06-02,2025-06-10
Mayesh,6841577,Bouquet Messy with Roses Medium,Bouquet,545,Kentucky,,40,12,158.28,13.19,5.61,4.21,37.5,47,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy with Roses Medium,545,2025-06-02,2025-06-10
Mayesh,6841579,Bouquet Messy with Roses Medium,Bouquet,545,Kentucky,,50,12,185.28,15.44,7.02,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Messy with Roses Medium,545,2025-06-02,2025-06-10
Mayesh,6841526,Bouquet Mommys Love,Bouquet,545,Kentucky,,40,14,192.08,13.72,6.7,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Mommys Love,545,2025-06-02,2025-06-10
Mayesh,6841527,Bouquet Mommys Love,Bouquet,545,Kentucky,,50,14,247.1,17.65,9.16,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Mommys Love,545,2025-06-02,2025-06-10
Mayesh,6841603,Bouquet Motherhood,Bouquet,545,Kentucky,,40,10,171.8,17.18,7.58,5.05,37.5,49,Rosaspe - Much Flowers,Ecuador,,Bouquet Motherhood,545,2025-06-02,2025-06-10
Mayesh,6841604,Bouquet Motherhood,Bouquet,545,Kentucky,,50,8,179.68,22.46,10.09,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Motherhood,545,2025-06-02,2025-06-10
Mayesh,6841528,Bouquet Munchie,Bouquet,545,Kentucky,,40,12,194.64,16.22,7.95,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Munchie,545,2025-06-02,2025-06-10
Mayesh,6841529,Bouquet Munchie,Bouquet,545,Kentucky,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Munchie,545,2025-06-02,2025-06-10
Mayesh,6841530,Bouquet Perfect Gift,Bouquet,545,Kentucky,,40,14,192.08,13.72,6.7,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Perfect Gift,545,2025-06-02,2025-06-10
Mayesh,6841531,Bouquet Perfect Gift,Bouquet,545,Kentucky,,50,14,247.1,17.65,9.16,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Perfect Gift,545,2025-06-02,2025-06-10
Mayesh,6841532,Bouquet Petite Program,Bouquet,545,Kentucky,,18,18,227.16,12.62,6.43,2.33,37.5,50,Bellaflor,Ecuador,,Bouquet Petite Program,545,2025-06-02,2025-06-10
Mayesh,6841533,Bouquet Precious Present,Bouquet,545,Kentucky,,40,14,192.08,13.72,6.7,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Precious Present,545,2025-06-02,2025-06-10
Mayesh,6841534,Bouquet Precious Present,Bouquet,545,Kentucky,,50,14,247.1,17.65,9.16,3.0,37.5,50,Bellaflor,Ecuador,,Bouquet Precious Present,545,2025-06-02,2025-06-10
Mayesh,6841562,Bouquet Shapely,Bouquet,545,Kentucky,,40,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Shapely,545,2025-06-02,2025-06-10
Mayesh,6841563,Bouquet Shapely,Bouquet,545,Kentucky,,50,8,270.96,33.87,17.89,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Shapely,545,2025-06-02,2025-06-10
Mayesh,6841535,Bouquet Special Lady,Bouquet,545,Kentucky,,40,12,187.92,15.66,7.6,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Special Lady,545,2025-06-02,2025-06-10
Mayesh,6841536,Bouquet Special Lady,Bouquet,545,Kentucky,,50,12,241.8,20.15,10.41,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Special Lady,545,2025-06-02,2025-06-10
Mayesh,6841537,Bouquet Strong Heart,Bouquet,545,Kentucky,,40,12,244.08,20.34,10.53,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Strong Heart,545,2025-06-02,2025-06-10
Mayesh,6841538,Bouquet Strong Heart,Bouquet,545,Kentucky,,50,12,322.68,26.89,14.62,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Strong Heart,545,2025-06-02,2025-06-10
Mayesh,6841594,Bouquet Succulent Large,Bouquet,545,Kentucky,,40,10,170.7,17.07,7.51,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Succulent Large,545,2025-06-02,2025-06-10
Mayesh,6841596,Bouquet Succulent Large,Bouquet,545,Kentucky,,50,8,185.92,23.24,10.58,6.31,37.5,49,Rosaspe - Much Flowers,Ecuador,,Bouquet Succulent Large,545,2025-06-02,2025-06-10
Mayesh,6841593,Bouquet Succulent Medium,Bouquet,545,Kentucky,,40,12,164.52,13.71,5.94,4.21,37.5,47,Rosaspe - Much Flowers,Ecuador,,Bouquet Succulent Medium,545,2025-06-02,2025-06-10
Mayesh,6841595,Bouquet Succulent Medium,Bouquet,545,Kentucky,,50,12,202.44,16.87,7.91,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Succulent Medium,545,2025-06-02,2025-06-10
Mayesh,6841543,Bouquet Supreme Large Program,Bouquet,545,Kentucky,,35,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Supreme Large Program,545,2025-06-02,2025-06-10
Mayesh,6841544,Bouquet Supreme Large Program,Bouquet,545,Kentucky,,50,8,270.96,33.87,17.89,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Supreme Large Program,545,2025-06-02,2025-06-10
Mayesh,6841541,Bouquet Supreme Medium Program,Bouquet,545,Kentucky,,35,10,214.9,21.49,10.81,4.19,37.5,50,Bellaflor,Ecuador,,Bouquet Supreme Medium Program,545,2025-06-02,2025-06-10
Mayesh,6841542,Bouquet Supreme Medium Program,Bouquet,545,Kentucky,,50,10,280.3,28.03,14.9,4.19,37.5,50,Bellaflor,Ecuador,,Bouquet Supreme Medium Program,545,2025-06-02,2025-06-10
Mayesh,6841539,Bouquet Supreme Small Program,Bouquet,545,Kentucky,,35,12,208.08,17.34,8.65,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Supreme Small Program,545,2025-06-02,2025-06-10
Mayesh,6841540,Bouquet Supreme Small Program,Bouquet,545,Kentucky,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Supreme Small Program,545,2025-06-02,2025-06-10
Mayesh,6841559,Bouquet Tempting,Bouquet,545,Kentucky,,40,12,230.52,19.21,9.82,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Tempting,545,2025-06-02,2025-06-10
Mayesh,6841560,Bouquet Tempting,Bouquet,545,Kentucky,,50,12,302.52,25.21,13.57,3.5,37.5,46,Bellaflor,Ecuador,,Bouquet Tempting,545,2025-06-02,2025-06-10
Mayesh,6841545,Bouquet Tender Love,Bouquet,545,Kentucky,,40,12,223.8,18.65,9.47,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Tender Love,545,2025-06-02,2025-06-10
Mayesh,6841546,Bouquet Tender Love,Bouquet,545,Kentucky,,50,12,291.12,24.26,12.98,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet Tender Love,545,2025-06-02,2025-06-10
Mayesh,6841555,Bouquet The Farm House Bouquet,Bouquet,545,Kentucky,,40,12,208.08,17.34,8.65,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet The Farm House Bouquet,545,2025-06-02,2025-06-10
Mayesh,6841556,Bouquet The Farm House Bouquet,Bouquet,545,Kentucky,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,Bouquet The Farm House Bouquet,545,2025-06-02,2025-06-10
Mayesh,6841598,Bouquet Tinted Craspedia Large,Bouquet,545,Kentucky,,40,10,165.4,16.54,7.18,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Tinted Craspedia Large,545,2025-06-02,2025-06-10
Mayesh,6841600,Bouquet Tinted Craspedia Large,Bouquet,545,Kentucky,,50,8,168.0,21.0,9.18,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Tinted Craspedia Large,545,2025-06-02,2025-06-10
Mayesh,6841597,Bouquet Tinted Craspedia Medium,Bouquet,545,Kentucky,,40,12,158.28,13.19,5.61,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Tinted Craspedia Medium,545,2025-06-02,2025-06-10
Mayesh,6841599,Bouquet Tinted Craspedia Medium,Bouquet,545,Kentucky,,50,12,179.88,14.99,6.74,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,Bouquet Tinted Craspedia Medium,545,2025-06-02,2025-06-10
Mayesh,6841549,Bouquet Victorian Medium,Bouquet,545,Kentucky,,25,4,150.36,37.59,16.94,10.49,37.5,49,Bellaflor,Ecuador,,Bouquet Victorian Medium,545,2025-06-02,2025-06-10
Mayesh,6841550,Bouquet Victorian Medium,Bouquet,545,Kentucky,,50,4,187.08,46.77,22.68,10.49,37.5,50,Bellaflor,Ecuador,,Bouquet Victorian Medium,545,2025-06-02,2025-06-10
Mayesh,6841547,Bouquet Victorian Small,Bouquet,545,Kentucky,,25,6,156.36,26.06,11.92,6.99,37.5,49,Bellaflor,Ecuador,,Bouquet Victorian Small,545,2025-06-02,2025-06-10
Mayesh,6841548,Bouquet Victorian Small,Bouquet,545,Kentucky,,50,6,195.66,32.61,16.01,6.99,37.5,50,Bellaflor,Ecuador,,Bouquet Victorian Small,545,2025-06-02,2025-06-10
Mayesh,6841551,Bouquet Wonder Breeze,Bouquet,545,Kentucky,,40,8,199.04,24.88,12.27,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Wonder Breeze,545,2025-06-02,2025-06-10
Mayesh,6841552,Bouquet Wonder Breeze,Bouquet,545,Kentucky,,50,8,257.36,32.17,16.83,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Wonder Breeze,545,2025-06-02,2025-06-10
Mayesh,6841564,Bouquet Zen Garden,Bouquet,545,Kentucky,,40,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Zen Garden,545,2025-06-02,2025-06-10
Mayesh,6841565,Bouquet Zen Garden,Bouquet,545,Kentucky,,50,8,275.44,34.43,18.24,5.24,37.5,50,Bellaflor,Ecuador,,Bouquet Zen Garden,545,2025-06-02,2025-06-10
Mayesh,484171,Bromeliad Red,Bromeliad,549,Kentucky,Red,,30,77.1,2.57,1.16,0.72,37.5,4,Latitude 0 Farms,Ecuador,,Bromeliad Red,549,2025-06-02,2025-06-10
Mayesh,513531,Brunia Albiflora Green,Brunia,550,Kentucky,Green,,100,214.0,2.14,1.03,0.49,37.5,2,Global Flowers,South Africa,,Brunia Albiflora Green,550,2025-06-02,2025-06-10
Mayesh,513531,Brunia Albiflora Green,Brunia,550,Kentucky,Green,,100,214.0,2.14,1.03,0.49,37.5,2,Global Flowers,South Africa,,Brunia Albiflora Green,550,2025-06-02,2025-06-10
Mayesh,513533,Brunia Spray Silver,Brunia,550,Kentucky,Silver,,100,198.0,1.98,0.93,0.49,37.5,2,Global Flowers,South Africa,,Brunia Spray Silver,550,2025-06-02,2025-06-10
Mayesh,513533,Brunia Spray Silver,Brunia,550,Kentucky,Silver,,100,198.0,1.98,0.93,0.49,37.5,2,Global Flowers,South Africa,,Brunia Spray Silver,550,2025-06-02,2025-06-10
Mayesh,490599,Bupleurum Green,Bupleurum,1091,Kentucky,Green,,8,102.88,12.86,5.73,3.69,37.5,10,,Ecuador,,Bupleurum Green,1091,2025-06-02,2025-06-10
Mayesh,490599,Bupleurum Green,Bupleurum,1091,Kentucky,Green,,18,212.04,11.78,5.61,2.81,37.5,10,,Ecuador,,Bupleurum Green,1091,2025-06-02,2025-06-10
Mayesh,484178,Calla Lily Mini Assorted,Calla Lily Mini,1192,Kentucky,Assorted,40,100,182.0,1.82,0.95,0.3,37.5,4,,Colombia,,Calla Lily Mini Assorted,1192,2025-06-02,2025-06-10
Mayesh,484179,Calla Lily Mini Assorted,Calla Lily Mini,1192,Kentucky,Assorted,50,70,150.5,2.15,1.08,0.42,37.5,5,,Colombia,,Calla Lily Mini Assorted,1192,2025-06-02,2025-06-10
Mayesh,484192,Calla Lily Mini Burgundy,Calla Lily Mini,1192,Kentucky,Burgundy,40,100,199.0,1.99,1.06,0.3,37.5,2,,Colombia,,Calla Lily Mini Burgundy,1192,2025-06-02,2025-06-10
Mayesh,484193,Calla Lily Mini Burgundy,Calla Lily Mini,1192,Kentucky,Burgundy,50,70,163.1,2.33,1.19,0.42,37.5,2,,Colombia,,Calla Lily Mini Burgundy,1192,2025-06-02,2025-06-10
Mayesh,632859,Calla Lily Mini Elegant Swan Blush/White,Calla Lily Mini,1192,Kentucky,Blush/White,,60,189.0,3.15,1.97,0.0,37.5,9,Santillana,Colombia,,Calla Lily Mini Elegant Swan Blush/White,1192,2025-06-02,2025-06-10
Mayesh,484419,Calla Lily Mini Garnet Glow Hot Pink,Calla Lily Mini,1192,Kentucky,Hot Pink,50,70,137.9,1.97,0.97,0.42,37.5,5,,Colombia,,Calla Lily Mini Garnet Glow Hot Pink,1192,2025-06-02,2025-06-10
Mayesh,484207,Calla Lily Mini Hot Pink,Calla Lily Mini,1192,Kentucky,Hot Pink,50,70,128.1,1.83,0.97,0.27,37.5,2,Flores de Altagracias,Colombia,,Calla Lily Mini Hot Pink,1192,2025-06-02,2025-06-10
Mayesh,484208,Calla Lily Mini Hot Pink,Calla Lily Mini,1192,Kentucky,Hot Pink,60,60,124.8,2.08,1.1,0.32,37.5,3,Flores de Altagracias,Colombia,,Calla Lily Mini Hot Pink,1192,2025-06-02,2025-06-10
Mayesh,1092047,Calla Lily Mini Morning Sun Orange,Calla Lily Mini,1192,Kentucky,Orange,60,60,135.0,2.25,1.1,0.49,37.5,5,,Colombia,,Calla Lily Mini Morning Sun Orange,1192,2025-06-02,2025-06-10
Mayesh,484520,Calla Lily Mini Odessa Black,Calla Lily Mini,1192,Kentucky,Black,40,100,182.0,1.82,0.95,0.3,37.5,1,,Colombia,,Calla Lily Mini Odessa Black,1192,2025-06-02,2025-06-10
Mayesh,484228,Calla Lily Mini Orange,Calla Lily Mini,1192,Kentucky,Orange,50,70,132.3,1.89,0.92,0.42,37.5,1,,Colombia,,Calla Lily Mini Orange,1192,2025-06-02,2025-06-10
Mayesh,484229,Calla Lily Mini Orange,Calla Lily Mini,1192,Kentucky,Orange,60,60,124.8,2.08,1.1,0.32,37.5,2,Flores de Altagracias,Colombia,,Calla Lily Mini Orange,1192,2025-06-02,2025-06-10
Mayesh,484533,Calla Lily Mini Paco Purple,Calla Lily Mini,1192,Kentucky,Purple,50,70,137.9,1.97,0.97,0.42,37.5,1,,Colombia,,Calla Lily Mini Paco Purple,1192,2025-06-02,2025-06-10
Mayesh,484557,Calla Lily Mini Picasso Purple/White,Calla Lily Mini,1192,Kentucky,Purple/White,50,70,128.1,1.83,0.97,0.27,37.5,2,Flores de Altagracias,Colombia,,Calla Lily Mini Picasso Purple/White,1192,2025-06-02,2025-06-10
Mayesh,484558,Calla Lily Mini Picasso Purple/White,Calla Lily Mini,1192,Kentucky,Purple/White,60,60,124.8,2.08,1.1,0.32,37.5,1,Flores de Altagracias,Colombia,,Calla Lily Mini Picasso Purple/White,1192,2025-06-02,2025-06-10
Mayesh,484241,Calla Lily Mini Pink,Calla Lily Mini,1192,Kentucky,Pink,40,100,164.0,1.64,0.84,0.3,37.5,1,,Colombia,,Calla Lily Mini Pink,1192,2025-06-02,2025-06-10
Mayesh,1054883,Calla Lily Mini Pink Jewel Dark Pink,Calla Lily Mini,1192,Kentucky,Dark Pink,40,100,164.0,1.64,0.84,0.3,37.5,5,,Colombia,,Calla Lily Mini Pink Jewel Dark Pink,1192,2025-06-02,2025-06-10
Mayesh,484653,Calla Lily Mini Schwarzwalder Black,Calla Lily Mini,1192,Kentucky,Black,50,70,137.9,1.97,0.97,0.42,37.5,1,,Colombia,,Calla Lily Mini Schwarzwalder Black,1192,2025-06-02,2025-06-10
Mayesh,484671,Calla Lily Mini Sumatra Hot Pink,Calla Lily Mini,1192,Kentucky,Hot Pink,50,70,137.9,1.97,0.97,0.42,37.5,1,,Colombia,,Calla Lily Mini Sumatra Hot Pink,1192,2025-06-02,2025-06-10
Mayesh,484255,Calla Lily Mini White,Calla Lily Mini,1192,Kentucky,White,40,100,164.0,1.64,0.84,0.3,37.5,2,,Colombia,,Calla Lily Mini White,1192,2025-06-02,2025-06-10
Mayesh,484256,Calla Lily Mini White,Calla Lily Mini,1192,Kentucky,White,50,70,137.9,1.97,0.97,0.42,37.5,3,,Colombia,,Calla Lily Mini White,1192,2025-06-02,2025-06-10
Mayesh,484257,Calla Lily Mini White,Calla Lily Mini,1192,Kentucky,White,60,60,130.2,2.17,1.05,0.49,37.5,2,,Colombia,,Calla Lily Mini White,1192,2025-06-02,2025-06-10
Mayesh,484262,Calla Lily Mini Yellow,Calla Lily Mini,1192,Kentucky,Yellow,40,100,164.0,1.64,0.84,0.3,37.5,1,,Colombia,,Calla Lily Mini Yellow,1192,2025-06-02,2025-06-10
Mayesh,484263,Calla Lily Mini Yellow,Calla Lily Mini,1192,Kentucky,Yellow,50,70,137.9,1.97,0.97,0.42,37.5,2,,Colombia,,Calla Lily Mini Yellow,1192,2025-06-02,2025-06-10
Mayesh,484264,Calla Lily Mini Yellow,Calla Lily Mini,1192,Kentucky,Yellow,60,60,130.2,2.17,1.05,0.49,37.5,2,,Colombia,,Calla Lily Mini Yellow,1192,2025-06-02,2025-06-10
Mayesh,484681,Calla Lily Super White,Calla Lily,555,Kentucky,White,80,30,118.8,3.96,1.42,1.68,37.5,1,,Colombia,,Calla Lily Super White,555,2025-06-02,2025-06-10
Mayesh,514190,Carnation Bernard Dark Pink Fancy,Carnation,562,Kentucky,Dark Pink,,200,136.0,0.68,0.27,0.25,37.5,14,,Colombia,,Carnation Bernard Dark Pink Fancy,562,2025-06-02,2025-06-10
Mayesh,514191,Carnation Bernard Dark Pink Select,Carnation,562,Kentucky,Dark Pink,,200,140.0,0.7,0.28,0.25,37.5,8,,Colombia,,Carnation Bernard Dark Pink Select,562,2025-06-02,2025-06-10
Mayesh,484789,Carnation Bizet Hot Pink Fancy,Carnation,562,Kentucky,Hot Pink,,200,136.0,0.68,0.27,0.25,37.5,18,,Colombia,,Carnation Bizet Hot Pink Fancy,562,2025-06-02,2025-06-10
Mayesh,484790,Carnation Bizet Hot Pink Select,Carnation,562,Kentucky,Hot Pink,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,Carnation Bizet Hot Pink Select,562,2025-06-02,2025-06-10
Mayesh,823384,Carnation Brut Blush Fancy,Carnation,562,Kentucky,Blush,,200,136.0,0.68,0.27,0.25,37.5,10,,Colombia,,Carnation Brut Blush Fancy,562,2025-06-02,2025-06-10
Mayesh,823385,Carnation Brut Blush Select,Carnation,562,Kentucky,Blush,,200,140.0,0.7,0.28,0.25,37.5,8,,Colombia,,Carnation Brut Blush Select,562,2025-06-02,2025-06-10
Mayesh,484715,Carnation Burgundy Fancy,Carnation,562,Kentucky,Burgundy,,100,73.0,0.73,0.27,0.3,37.5,14,,Colombia,,Carnation Burgundy Fancy,562,2025-06-02,2025-06-10
Mayesh,484716,Carnation Burgundy Select,Carnation,562,Kentucky,Burgundy,,100,74.0,0.74,0.28,0.3,37.5,10,,Colombia,,Carnation Burgundy Select,562,2025-06-02,2025-06-10
Mayesh,484719,Carnation Cream Fancy,Carnation,562,Kentucky,Cream,,100,73.0,0.73,0.27,0.3,37.5,15,,Colombia,,Carnation Cream Fancy,562,2025-06-02,2025-06-10
Mayesh,484720,Carnation Cream Select,Carnation,562,Kentucky,Cream,,100,74.0,0.74,0.28,0.3,37.5,15,,Colombia,,Carnation Cream Select,562,2025-06-02,2025-06-10
Mayesh,484807,Carnation Creola Antique Pink Fancy,Carnation,562,Kentucky,Pink,,200,136.0,0.68,0.27,0.25,37.5,12,,Colombia,,Carnation Creola Antique Pink Fancy,562,2025-06-02,2025-06-10
Mayesh,484808,Carnation Creola Antique Pink Select,Carnation,562,Kentucky,Pink,,200,140.0,0.7,0.28,0.25,37.5,19,,Colombia,,Carnation Creola Antique Pink Select,562,2025-06-02,2025-06-10
Mayesh,514213,Carnation Diletta Cream Cream Fancy,Carnation,562,Kentucky,Cream,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,Carnation Diletta Cream Cream Fancy,562,2025-06-02,2025-06-10
Mayesh,514214,Carnation Diletta Cream Cream Select,Carnation,562,Kentucky,Cream,,200,144.0,0.72,0.29,0.25,37.5,10,,Colombia,,Carnation Diletta Cream Cream Select,562,2025-06-02,2025-06-10
Mayesh,4586342,Carnation Dollar Dark Pink Fancy,Carnation,562,Kentucky,Dark Pink,,200,136.0,0.68,0.27,0.25,37.5,10,,Colombia,,Carnation Dollar Dark Pink Fancy,562,2025-06-02,2025-06-10
Mayesh,4586352,Carnation Dollar Dark Pink Select,Carnation,562,Kentucky,Dark Pink,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,Carnation Dollar Dark Pink Select,562,2025-06-02,2025-06-10
Mayesh,514217,Carnation Doncel Blush Fancy,Carnation,562,Kentucky,Blush,,200,136.0,0.68,0.27,0.25,37.5,20,,Colombia,,Carnation Doncel Blush Fancy,562,2025-06-02,2025-06-10
