competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,product_url,image_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,8700181,Rose Sunset Glory Orange,Rose,900,Orange,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sunset-glory-orange-60-cm,https://www.mayesh.com/backend/files/flowers/rose_sunsetglory.jpg,Sunset Glory Roses orange,42ad4361-7f2c-4547-927f-be8b6d34e983,0.9800999760627747,glory orange rose sunset,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:32.995962,2025-05-23
Mayesh,487658,Rose Super Green Green,Rose,900,Green,40,100,131.0,1.31,0.5,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-super-green-green-40-cm,https://www.mayesh.com/backend/files/flowers/rose-super-green-green.jpg,,,,green green rose super,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.056108,2025-05-23
Mayesh,1719915,Rose Super Sun Gold,Rose,900,Gold,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-super-sun-gold-50-cm,https://www.mayesh.com/backend/files/flowers/rose-super-sun-gold.jpg,,,,gold rose sun super,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.122726,2025-05-23
Mayesh,1719916,Rose Super Sun Gold,Rose,900,Gold,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,https://www.mayesh.com/rose-super-sun-gold-60-cm,https://www.mayesh.com/backend/files/flowers/rose-super-sun-gold.jpg,,,,gold rose sun super,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.196500,2025-05-23
Mayesh,1740638,Rose Sweet 4-Love Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sweet-4-love-light-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet--4-love-light-pink.jpg,Sweet Mondial Roses pink - light,f50e09d4-b3ef-49af-8bdf-512311d80252,0.9695193767547607,4 light love pink rose sweet,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.267165,2025-05-23
Mayesh,487663,Rose Sweet Akito Light Pink,Rose,900,Light Pink,40,100,126.0,1.26,0.47,0.51,37.5,4,,Ecuador,https://www.mayesh.com/rose-sweet-akito-light-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-akito-light-pink.jpg,Sweet akito Roses pink - light,62f613ba-1da6-4a85-a41e-001799eba0d9,0.9661322832107544,akito light pink rose sweet,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.342820,2025-05-23
Mayesh,487664,Rose Sweet Akito Light Pink,Rose,900,Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,https://www.mayesh.com/rose-sweet-akito-light-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-akito-light-pink.jpg,Sweet akito Roses pink - light,62f613ba-1da6-4a85-a41e-001799eba0d9,0.9661322832107544,akito light pink rose sweet,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.417844,2025-05-23
Mayesh,487665,Rose Sweet Akito Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,https://www.mayesh.com/rose-sweet-akito-light-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose-sweet-akito-light-pink.jpg,Sweet akito Roses pink - light,62f613ba-1da6-4a85-a41e-001799eba0d9,0.9661322832107544,akito light pink rose sweet,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.493245,2025-05-23
Mayesh,8700184,Rose Sweet Cake Pink,Rose,900,Pink,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sweet-cake-pink-40-cm,https://www.mayesh.com/backend/files/flowers/rose_sweetcake.jpg,Sweet Mondial Roses pink - light,f50e09d4-b3ef-49af-8bdf-512311d80252,0.9161627888679504,cake pink rose sweet,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.591546,2025-05-23
Mayesh,8700185,Rose Sweet Cake Pink,Rose,900,Pink,50,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sweet-cake-pink-50-cm,https://www.mayesh.com/backend/files/flowers/rose_sweetcake.jpg,Sweet Mondial Roses pink - light,f50e09d4-b3ef-49af-8bdf-512311d80252,0.9161627888679504,cake pink rose sweet,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.681126,2025-05-23
Mayesh,8700186,Rose Sweet Cake Pink,Rose,900,Pink,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,https://www.mayesh.com/rose-sweet-cake-pink-60-cm,https://www.mayesh.com/backend/files/flowers/rose_sweetcake.jpg,Sweet Mondial Roses pink - light,f50e09d4-b3ef-49af-8bdf-512311d80252,0.9161627888679504,cake pink rose sweet,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9598855972290039,2025-05-14T12:40:33.759748,2025-05-23
