competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,created_at,eta_date
Mayesh,487193,Rose Orange Crush Orange,Rose,900,Orange,40,100,126.0,1.26,0.47,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487194,Rose Orange Crush Orange,Rose,900,Orange,50,100,143.0,1.43,0.58,0.51,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487195,Rose Orange Crush Orange,Rose,900,Orange,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,700059,Rose Paloma Bicolor Light Pink,Rose,900,Bicolor Light Pink,40,100,126.0,1.26,0.47,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,700060,Rose Paloma Bicolor Light Pink,Rose,900,Bicolor Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,700061,Rose Paloma Bicolor Light Pink,Rose,900,Bicolor Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485597,Rose Peach,Rose,900,Peach,40,50,65.0,1.3,0.5,0.5,37.5,5,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,485598,Rose Peach,Rose,900,Peach,50,50,68.5,1.37,0.54,0.5,37.5,19,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,485599,Rose Peach,Rose,900,Peach,60,50,72.5,1.45,0.59,0.5,37.5,12,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265355,Rose Peach Wave Peach,Rose,900,Peach,50,100,172.0,1.72,0.76,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3169162,Rose Phoenix Peach,Rose,900,Peach,40,100,134.0,1.34,0.52,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3169174,Rose Phoenix Peach,Rose,900,Peach,50,100,153.0,1.53,0.64,0.51,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3169175,Rose Phoenix Peach,Rose,900,Peach,60,100,172.0,1.72,0.76,0.51,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3556319,Rose Piacere Dark Lavender,Rose,900,Dark Lavender,50,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3556320,Rose Piacere Dark Lavender,Rose,900,Dark Lavender,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700269,Rose Pic Nic Peach/Pink,Rose,900,Peach/Pink,40,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700270,Rose Pic Nic Peach/Pink,Rose,900,Peach/Pink,50,100,172.0,1.72,0.76,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700271,Rose Pic Nic Peach/Pink,Rose,900,Peach/Pink,60,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485603,Rose Pink,Rose,900,Pink,40,125,128.75,1.03,0.39,0.4,37.5,17,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485604,Rose Pink,Rose,900,Pink,50,100,131.0,1.31,0.5,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485605,Rose Pink,Rose,900,Pink,60,100,137.0,1.37,0.54,0.51,37.5,12,,Ecuador,,2025-05-28,2025-06-06
Mayesh,7990026,Rose Pink Champagne Light Pink,Rose,900,Light Pink,50,100,167.0,1.67,0.81,0.37,37.5,1,Sagat International,Ecuador,,2025-05-28,2025-06-06
Mayesh,487303,Rose Pink Floyd Hot Pink,Rose,900,Hot Pink,40,100,126.0,1.26,0.47,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487304,Rose Pink Floyd Hot Pink,Rose,900,Hot Pink,50,100,137.0,1.37,0.54,0.51,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487305,Rose Pink Floyd Hot Pink,Rose,900,Hot Pink,60,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487306,Rose Pink Floyd Hot Pink,Rose,900,Hot Pink,70,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,542431,Rose Pink Love Hot Pink,Rose,900,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,509040,Rose Pink Love Hot Pink,Rose,900,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,513118,Rose Pink Mondial Light Pink,Rose,900,Light Pink,40,100,131.0,1.31,0.5,0.51,37.5,6,,Ecuador,,2025-05-28,2025-06-06
Mayesh,513119,Rose Pink Mondial Light Pink,Rose,900,Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,563647,Rose Pink Mondial Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,17,,Ecuador,,2025-05-28,2025-06-06
Mayesh,491511,Rose Playa Blanca White,Rose,900,White,40,100,153.0,1.53,0.64,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,491512,Rose Playa Blanca White,Rose,900,White,50,100,172.0,1.72,0.76,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490650,Rose Playa Blanca White,Rose,900,White,60,100,190.0,1.9,0.87,0.51,37.5,11,,Ecuador,,2025-05-28,2025-06-06
Mayesh,491513,Rose Playa Blanca White,Rose,900,White,70,100,201.0,2.01,0.94,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487324,Rose Polar Star White,Rose,900,White,50,100,153.0,1.53,0.64,0.51,37.5,7,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487325,Rose Polar Star White,Rose,900,White,60,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487329,Rose Polo White,Rose,900,White,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487330,Rose Polo White,Rose,900,White,60,100,172.0,1.72,0.76,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3653587,Rose PomaRosa Light Pink,Rose,900,Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3653588,Rose PomaRosa Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,967493,Rose Pompeii Beige,Rose,900,Beige,50,100,143.0,1.43,0.58,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1000472,Rose Pompeii Beige,Rose,900,Beige,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487345,Rose Priceless Pink,Rose,900,Pink,60,100,163.0,1.63,0.7,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265339,Rose Priority Cream/Blush,Rose,900,Cream/Blush,50,100,148.0,1.48,0.61,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265386,Rose Priority Cream/Blush,Rose,900,Cream/Blush,60,100,166.0,1.66,0.72,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487349,Rose Proud White,Rose,900,White,50,100,143.0,1.43,0.58,0.51,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487350,Rose Proud White,Rose,900,White,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699460,Rose Pulcinella Pink,Rose,900,Pink,40,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699480,Rose Pulcinella Pink,Rose,900,Pink,50,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699481,Rose Pulcinella Pink,Rose,900,Pink,60,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487354,Rose Purple Cezanne Fuchsia,Rose,900,Fuchsia,50,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487355,Rose Purple Cezanne Fuchsia,Rose,900,Fuchsia,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487358,Rose Purple Haze Light Lavender,Rose,900,Light Lavender,40,100,126.0,1.26,0.47,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487359,Rose Purple Haze Light Lavender,Rose,900,Light Lavender,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487360,Rose Purple Haze Light Lavender,Rose,900,Light Lavender,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1007500,Rose Purple Moon Mauve,Rose,900,Mauve,50,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,884566,Rose Queen Berry Fuchsia,Rose,900,Fuchsia,,100,143.0,1.43,0.58,0.51,37.5,6,,Ecuador,,2025-05-28,2025-06-06
Mayesh,672171,Rose Queen Berry Fuchsia,Rose,900,Fuchsia,50,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487373,Rose Quicksand Beige,Rose,900,Beige,40,100,134.0,1.34,0.52,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487373,Rose Quicksand Beige,Rose,900,Beige,40,100,134.0,1.34,0.52,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487373,Rose Quicksand Beige,Rose,900,Beige,40,50,97.5,1.95,0.85,0.59,37.5,4,,Colombia,,2025-05-28,2025-06-06
Mayesh,487374,Rose Quicksand Beige,Rose,900,Beige,50,100,148.0,1.48,0.61,0.51,37.5,15,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487375,Rose Quicksand Beige,Rose,900,Beige,60,100,166.0,1.66,0.72,0.51,37.5,26,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487376,Rose Quicksand Beige,Rose,900,Beige,70,100,175.0,1.75,0.78,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487383,Rose Rainbow Variegated,Rose,900,Variegated,40,100,190.0,1.9,0.87,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487384,Rose Rainbow Variegated,Rose,900,Variegated,50,100,209.0,2.09,0.99,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487385,Rose Rainbow Variegated,Rose,900,Variegated,60,100,228.0,2.28,1.11,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699498,Rose Razzmatazz Brown,Rose,900,Brown,40,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699500,Rose Razzmatazz Brown,Rose,900,Brown,50,100,209.0,2.09,0.99,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699512,Rose Razzmatazz Brown,Rose,900,Brown,60,100,228.0,2.28,1.11,0.51,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485615,Rose Red,Rose,900,Red,40,125,128.75,1.03,0.39,0.4,37.5,30,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485616,Rose Red,Rose,900,Red,50,50,68.5,1.37,0.54,0.5,37.5,29,Equatoroses,Ecuador,,2025-05-28,2025-06-06
Mayesh,485617,Rose Red,Rose,900,Red,60,100,143.0,1.43,0.58,0.51,37.5,26,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1829813,Rose Red Panther Burgundy/Red,Rose,900,Burgundy/Red,50,100,153.0,1.53,0.64,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1829814,Rose Red Panther Burgundy/Red,Rose,900,Burgundy/Red,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487423,Rose Red Paris Dark Red,Rose,900,Dark Red,40,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487424,Rose Red Paris Dark Red,Rose,900,Dark Red,50,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487425,Rose Red Paris Dark Red,Rose,900,Dark Red,60,100,180.0,1.8,0.81,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699529,Rose Redvolution Red,Rose,900,Red,40,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699541,Rose Redvolution Red,Rose,900,Red,50,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8699562,Rose Redvolution Red,Rose,900,Red,60,100,180.0,1.8,0.81,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,7431797,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,Rose,900,Pale Pink,50,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,7431798,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,Rose,900,Pale Pink,60,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,7431799,Rose Rhoslyn (aka Cielo aka La Vie En Rose) Pale Pink,Rose,900,Pale Pink,70,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265217,Rose Romina Antique Pink,Rose,900,Antique Pink,40,100,126.0,1.26,0.47,0.51,37.5,6,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265233,Rose Romina Antique Pink,Rose,900,Antique Pink,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487459,Rose Rosita Vendela Pink,Rose,900,Pink,50,100,143.0,1.43,0.58,0.51,37.5,7,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487460,Rose Rosita Vendela Pink,Rose,900,Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,672562,Rose Saga Light Pink,Rose,900,Light Pink,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487488,Rose Sahara Beige,Rose,900,Beige,40,125,158.75,1.27,0.54,0.4,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487489,Rose Sahara Beige,Rose,900,Beige,50,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1485163,Rose Sahara Sensation Peach,Rose,900,Peach,40,48,133.44,2.78,1.19,0.87,37.5,9,Alexandra Farms,Colombia,,2025-05-28,2025-06-06
Mayesh,4450431,Rose Sandcastle Beige,Rose,900,Beige,40,100,134.0,1.34,0.52,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4450432,Rose Sandcastle Beige,Rose,900,Beige,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4450433,Rose Sandcastle Beige,Rose,900,Beige,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,5361325,Rose Sandstorm Peach/Cream,Rose,900,Peach/Cream,50,100,153.0,1.53,0.64,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,5361326,Rose Sandstorm Peach/Cream,Rose,900,Peach/Cream,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1090749,Rose Sandy Light Pink/Cream,Rose,900,Light Pink/Cream,40,100,131.0,1.31,0.5,0.51,37.5,8,Rose Success,Ecuador,,2025-05-28,2025-06-06
Mayesh,487529,Rose Santana Dark Orange,Rose,900,Dark Orange,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487530,Rose Santana Dark Orange,Rose,900,Dark Orange,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487534,Rose Senorita Light Pink,Rose,900,Light Pink,50,100,137.0,1.37,0.54,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487535,Rose Senorita Light Pink,Rose,900,Light Pink,60,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4220150,Rose Sensei Beige,Rose,900,Beige,,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,14632049,Rose Senti Intensity Dark Red,Rose,900,Dark Red,70,100,172.0,1.72,0.76,0.51,37.5,2,Flores Verde,Ecuador,,2025-05-28,2025-06-06
Mayesh,567669,Rose Shimmer Peach,Rose,900,Peach,40,100,134.0,1.34,0.52,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,567670,Rose Shimmer Peach,Rose,900,Peach,50,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,567671,Rose Shimmer Peach,Rose,900,Peach,60,100,172.0,1.72,0.76,0.51,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,567672,Rose Shimmer Peach,Rose,900,Peach,70,100,180.0,1.8,0.81,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,11560846,Rose Shocking Blue Lavender,Rose,900,Lavender,40,125,146.25,1.17,0.48,0.4,37.5,5,Rose Success,Ecuador,,2025-05-28,2025-06-06
Mayesh,11560847,Rose Shocking Blue Lavender,Rose,900,Lavender,50,100,148.0,1.48,0.61,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,11560857,Rose Shocking Blue Lavender,Rose,900,Lavender,60,100,166.0,1.66,0.72,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3653592,Rose Silantoi Golden Orange,Rose,900,Golden Orange,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,3653593,Rose Silantoi Golden Orange,Rose,900,Golden Orange,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,6407985,Rose Silver Sand Grey,Rose,900,Grey,60,100,190.0,1.9,0.87,0.51,37.5,1,Inversiones Ponte Tresa,Ecuador,,2025-05-28,2025-06-06
Mayesh,1313593,Rose Silvery Light Lavender,Rose,900,Lavender,50,100,134.0,1.34,0.52,0.51,37.5,10,Rose Success,Ecuador,,2025-05-28,2025-06-06
Mayesh,1313594,Rose Silvery Light Lavender,Rose,900,Lavender,60,100,143.0,1.43,0.58,0.51,37.5,5,Rose Success,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700160,Rose Snowballet White,Rose,900,White,50,100,153.0,1.53,0.64,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700161,Rose Snowballet White,Rose,900,White,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487589,Rose Snowy Jewel White,Rose,900,White,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487590,Rose Snowy Jewel White,Rose,900,White,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487619,Rose Sophia Blush,Rose,900,Blush,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487620,Rose Sophia Blush,Rose,900,Blush,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487621,Rose Sophia Blush,Rose,900,Blush,70,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487624,Rose Soulmate Mauve,Rose,900,Mauve,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487625,Rose Soulmate Mauve,Rose,900,Mauve,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265236,Rose Star Platinum Lavender,Rose,900,Lavender,50,100,143.0,1.43,0.58,0.51,37.5,3,Rose Success,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265252,Rose Star Platinum Lavender,Rose,900,Lavender,60,100,163.0,1.63,0.7,0.51,37.5,2,Rose Success,Ecuador,,2025-05-28,2025-06-06
Mayesh,12323396,Rose Starbright Yellow/Red,Rose,900,Yellow/Red,50,100,143.0,1.43,0.58,0.51,37.5,5,Fiorentina,Ecuador,,2025-05-28,2025-06-06
Mayesh,12323397,Rose Starbright Yellow/Red,Rose,900,Yellow/Red,60,100,163.0,1.63,0.7,0.51,37.5,5,Fiorentina,Ecuador,,2025-05-28,2025-06-06
Mayesh,518981,Rose Stardust Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,508806,Rose Stardust Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265344,Rose Starwalker Yellow,Rose,900,Yellow,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265391,Rose Starwalker Yellow,Rose,900,Yellow,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,627574,Rose Stiletto Hot Pink,Rose,900,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,7,,Ecuador,,2025-05-28,2025-06-06
Mayesh,627577,Rose Stiletto Hot Pink,Rose,900,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,627578,Rose Stiletto Hot Pink,Rose,900,Hot Pink,70,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700264,Rose Sunny Days Yellow,Rose,900,Yellow,40,100,126.0,1.26,0.47,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700265,Rose Sunny Days Yellow,Rose,900,Yellow,50,100,143.0,1.43,0.58,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700266,Rose Sunny Days Yellow,Rose,900,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700179,Rose Sunset Glory Orange,Rose,900,Orange,40,100,126.0,1.26,0.47,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700180,Rose Sunset Glory Orange,Rose,900,Orange,50,100,143.0,1.43,0.58,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700181,Rose Sunset Glory Orange,Rose,900,Orange,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487658,Rose Super Green Green,Rose,900,Green,40,100,131.0,1.31,0.5,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1719915,Rose Super Sun Gold,Rose,900,Gold,50,100,143.0,1.43,0.58,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1719916,Rose Super Sun Gold,Rose,900,Gold,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1740638,Rose Sweet 4-Love Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487663,Rose Sweet Akito Light Pink,Rose,900,Light Pink,40,100,134.0,1.34,0.52,0.51,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487664,Rose Sweet Akito Light Pink,Rose,900,Light Pink,50,100,143.0,1.43,0.58,0.51,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487665,Rose Sweet Akito Light Pink,Rose,900,Light Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700184,Rose Sweet Cake Pink,Rose,900,Pink,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700185,Rose Sweet Cake Pink,Rose,900,Pink,50,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,8700186,Rose Sweet Cake Pink,Rose,900,Pink,60,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487683,Rose Sweet Escimo Blush,Rose,900,Blush,40,125,146.25,1.17,0.48,0.4,37.5,14,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487684,Rose Sweet Escimo Blush,Rose,900,Blush,50,100,153.0,1.53,0.64,0.51,37.5,29,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487685,Rose Sweet Escimo Blush,Rose,900,Blush,60,100,172.0,1.72,0.76,0.51,37.5,18,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265316,Rose Sweet Memory Pink,Rose,900,Pink,40,100,129.0,1.29,0.49,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265363,Rose Sweet Memory Pink,Rose,900,Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265410,Rose Sweet Memory Pink,Rose,900,Pink,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487688,Rose Sweet Unique Pink,Rose,900,Pink,40,100,126.0,1.26,0.47,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487689,Rose Sweet Unique Pink,Rose,900,Pink,50,100,137.0,1.37,0.54,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487690,Rose Sweet Unique Pink,Rose,900,Pink,60,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487694,Rose Sweetness Pink/White,Rose,900,Pink/White,50,100,134.0,1.34,0.52,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487695,Rose Sweetness Pink/White,Rose,900,Pink/White,60,100,153.0,1.53,0.64,0.51,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,487696,Rose Sweetness Pink/White,Rose,900,Pink/White,70,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265221,Rose Symbol Brown,Rose,900,Brown,40,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,4265221,Rose Symbol Brown,Rose,900,Brown,40,48,105.12,2.19,1.06,0.5,37.5,5,Alexandra Farms,Colombia,,2025-05-28,2025-06-06
