competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,cleaned_name_used,created_at,eta_date
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,40,72,103.68,1.44,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,40,144,200.16,1.39,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,40,288,388.8,1.35,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,50,48,80.64,1.68,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,50,72,115.2,1.6,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,50,144,224.64,1.56,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,50,288,434.88,1.51,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,60,72,126.72,1.76,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,60,144,243.36,1.69,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8381263118645,Bikini Rose,Premium Roses,Yellow,60,288,478.08,1.66,Bikini Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,40,48,89.28,1.86,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,40,72,127.44,1.77,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,40,144,247.68,1.72,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,40,288,480.96,1.67,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,50,48,97.44,2.03,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,50,72,138.96,1.93,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,50,144,270.72,1.88,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,50,288,529.92,1.84,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,60,72,149.76,2.08,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,60,144,292.32,2.03,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,8101278679349,Bittersweet Rose,Premium Roses,Fall,60,288,567.36,1.97,Bittersweet Rose,2025-05-28,2025-06-06
PetalJet,4396112019555,Black Baccara Rose,Premium Roses,Fall,40,72,100.8,1.4,Black Baccara Rose,2025-05-28,2025-06-06
PetalJet,4396112019555,Black Baccara Rose,Premium Roses,Fall,40,96,132.48,1.38,Black Baccara Rose,2025-05-28,2025-06-06
PetalJet,4396112019555,Black Baccara Rose,Premium Roses,Fall,40,192,257.28,1.34,Black Baccara Rose,2025-05-28,2025-06-06
PetalJet,4396112019555,Black Baccara Rose,Premium Roses,Fall,50,72,113.04,1.57,Black Baccara Rose,2025-05-28,2025-06-06
PetalJet,4396112019555,Black Baccara Rose,Premium Roses,Fall,50,96,148.8,1.55,Black Baccara Rose,2025-05-28,2025-06-06
PetalJet,4396112019555,Black Baccara Rose,Premium Roses,Fall,50,192,288.0,1.5,Black Baccara Rose,2025-05-28,2025-06-06
PetalJet,4749604388963,Black Magic Rose,Premium Roses,dark red,50,60,85.8,1.43,Black Magic Rose,2025-05-28,2025-06-06
PetalJet,4749604388963,Black Magic Rose,Premium Roses,dark red,50,84,115.92,1.38,Black Magic Rose,2025-05-28,2025-06-06
PetalJet,4749604388963,Black Magic Rose,Premium Roses,dark red,50,168,225.12,1.34,Black Magic Rose,2025-05-28,2025-06-06
PetalJet,4749604388963,Black Magic Rose,Premium Roses,dark red,60,84,129.36,1.54,Black Magic Rose,2025-05-28,2025-06-06
PetalJet,4749604388963,Black Magic Rose,Premium Roses,dark red,60,168,250.32,1.49,Black Magic Rose,2025-05-28,2025-06-06
PetalJet,4749604388963,Black Magic Rose,Premium Roses,dark red,70,84,136.08,1.62,Black Magic Rose,2025-05-28,2025-06-06
PetalJet,4749604388963,Black Magic Rose,Premium Roses,dark red,70,168,263.76,1.57,Black Magic Rose,2025-05-28,2025-06-06
PetalJet,8065615003957,Black Velvet Hybrid Delphinium ELATUM,Delphinium,Fall,60,40,95.6,2.39,Black Velvet Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,8065615003957,Black Velvet Hybrid Delphinium ELATUM,Delphinium,Fall,60,80,157.6,1.97,Black Velvet Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,8065615003957,Black Velvet Hybrid Delphinium ELATUM,Delphinium,Fall,70,60,183.6,3.06,Black Velvet Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,8065615003957,Black Velvet Hybrid Delphinium ELATUM,Delphinium,Fall,80,40,152.0,3.8,Black Velvet Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,4165507907645,Blessings Rose,Premium Roses,Light Pink,50,48,89.76,1.87,Blessings Rose,2025-05-28,2025-06-06
PetalJet,4165507907645,Blessings Rose,Premium Roses,Light Pink,50,72,128.16,1.78,Blessings Rose,2025-05-28,2025-06-06
PetalJet,4165507907645,Blessings Rose,Premium Roses,Light Pink,50,144,249.12,1.73,Blessings Rose,2025-05-28,2025-06-06
PetalJet,4165507907645,Blessings Rose,Premium Roses,Light Pink,60,72,144.0,2.0,Blessings Rose,2025-05-28,2025-06-06
PetalJet,4165507907645,Blessings Rose,Premium Roses,Light Pink,60,144,279.36,1.94,Blessings Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,40,20,60.4,3.02,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,40,40,94.8,2.37,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,40,80,184.8,2.31,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,50,20,63.2,3.16,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,50,40,101.2,2.53,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,50,80,196.8,2.46,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,60,20,66.4,3.32,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,60,40,107.2,2.68,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,8304741581109,Bliss Storm Spray Rose,Spray Roses,best seller,60,80,208.8,2.61,Bliss Storm Spray Rose,2025-05-28,2025-06-06
PetalJet,6851732865123,Blizzard Rose,Premium Roses,White,50,48,89.76,1.87,Blizzard Rose,2025-05-28,2025-06-06
PetalJet,6851732865123,Blizzard Rose,Premium Roses,White,50,72,128.16,1.78,Blizzard Rose,2025-05-28,2025-06-06
PetalJet,6851732865123,Blizzard Rose,Premium Roses,White,50,144,249.12,1.73,Blizzard Rose,2025-05-28,2025-06-06
PetalJet,6851732865123,Blizzard Rose,Premium Roses,White,50,288,480.96,1.67,Blizzard Rose,2025-05-28,2025-06-06
PetalJet,10035696009525,Blue (purple) Anemone,Anemone,Purple,50,80,147.2,1.84,Blue (purple) Anemone,2025-05-28,2025-06-06
PetalJet,10035696009525,Blue (purple) Anemone,Anemone,Purple,50,100,170.0,1.7,Blue (purple) Anemone,2025-05-28,2025-06-06
PetalJet,10035696009525,Blue (purple) Anemone,Anemone,Purple,50,120,193.2,1.61,Blue (purple) Anemone,2025-05-28,2025-06-06
PetalJet,10035696009525,Blue (purple) Anemone,Anemone,Purple,50,200,308.0,1.54,Blue (purple) Anemone,2025-05-28,2025-06-06
PetalJet,6654362058851,Blue (Purple) Obelix Aster,Aster,Filler Flower,70,120,111.6,0.93,Blue (Purple) Obelix Aster,2025-05-28,2025-06-06
PetalJet,6653436690531,Blue (Purple) Veronica,Veronica,Filler Flower,50,140,110.6,0.79,Blue (Purple) Veronica,2025-05-28,2025-06-06
PetalJet,6653436690531,Blue (Purple) Veronica,Veronica,Filler Flower,60,100,98.0,0.98,Blue (Purple) Veronica,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,40,72,100.8,1.4,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,40,96,132.48,1.38,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,40,192,257.28,1.34,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,50,72,113.04,1.57,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,50,96,148.8,1.55,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,50,192,288.0,1.5,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,60,96,171.84,1.79,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8379370307893,Blue Dream Rose,Premium Roses,Lavender,60,192,332.16,1.73,Blue Dream Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,40,60,89.4,1.49,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,40,70,96.6,1.38,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,40,80,105.6,1.32,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,40,90,112.5,1.25,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,40,120,146.4,1.22,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,50,70,110.6,1.58,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,50,80,120.8,1.51,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,50,110,159.5,1.45,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,60,70,123.2,1.76,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,60,80,134.4,1.68,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,8003188588853,Blue Moon Spray Rose,Spray Roses,Lavender,60,110,178.2,1.62,Blue Moon Spray Rose,2025-05-28,2025-06-06
PetalJet,6841675579491,Blue Planet Spray Delphinium,Delphinium,best seller,50,160,177.6,1.11,Blue Planet Spray Delphinium,2025-05-28,2025-06-06
PetalJet,6841675579491,Blue Planet Spray Delphinium,Delphinium,best seller,50,260,273.0,1.05,Blue Planet Spray Delphinium,2025-05-28,2025-06-06
PetalJet,9039536030005,Blue River Hybrid Delphinium ELATUM,Delphinium,Blue,60,60,113.4,1.89,Blue River Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,9039536030005,Blue River Hybrid Delphinium ELATUM,Delphinium,Blue,60,100,172.0,1.72,Blue River Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,9039536030005,Blue River Hybrid Delphinium ELATUM,Delphinium,Blue,70,75,225.0,3.0,Blue River Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,9039536030005,Blue River Hybrid Delphinium ELATUM,Delphinium,Blue,80,60,204.6,3.41,Blue River Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,40,48,72.48,1.51,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,40,72,103.68,1.44,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,40,144,200.16,1.39,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,40,288,388.8,1.35,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,50,48,79.2,1.65,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,50,72,113.04,1.57,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,50,144,218.88,1.52,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,50,288,429.12,1.49,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,60,72,116.64,1.62,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,60,144,227.52,1.58,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,1796595089469,Blueberry Rose,Premium Roses,Berry,60,288,443.52,1.54,Blueberry Rose,2025-05-28,2025-06-06
PetalJet,9926864535861,Bluebird Hybrid Delphinium,Delphinium,Blue,60,60,111.6,1.86,Bluebird Hybrid Delphinium,2025-05-28,2025-06-06
PetalJet,9926864535861,Bluebird Hybrid Delphinium,Delphinium,Blue,60,100,169.0,1.69,Bluebird Hybrid Delphinium,2025-05-28,2025-06-06
PetalJet,9926864535861,Bluebird Hybrid Delphinium,Delphinium,Blue,70,75,147.75,1.97,Bluebird Hybrid Delphinium,2025-05-28,2025-06-06
PetalJet,9926864535861,Bluebird Hybrid Delphinium,Delphinium,Blue,80,60,141.0,2.35,Bluebird Hybrid Delphinium,2025-05-28,2025-06-06
PetalJet,10035697385781,Blush Anemone,Anemone,Bicolor,50,80,147.2,1.84,Blush Anemone,2025-05-28,2025-06-06
PetalJet,10035697385781,Blush Anemone,Anemone,Bicolor,50,100,170.0,1.7,Blush Anemone,2025-05-28,2025-06-06
PetalJet,10035697385781,Blush Anemone,Anemone,Bicolor,50,120,193.2,1.61,Blush Anemone,2025-05-28,2025-06-06
PetalJet,10035697385781,Blush Anemone,Anemone,Bicolor,50,200,308.0,1.54,Blush Anemone,2025-05-28,2025-06-06
PetalJet,6841678397539,Blush Planet Spray Delphinium,Delphinium,best seller,50,160,177.6,1.11,Blush Planet Spray Delphinium,2025-05-28,2025-06-06
PetalJet,6841678397539,Blush Planet Spray Delphinium,Delphinium,best seller,50,260,273.0,1.05,Blush Planet Spray Delphinium,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,40,72,84.96,1.18,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,40,96,111.36,1.16,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,40,192,215.04,1.12,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,40,384,426.24,1.11,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,50,72,91.44,1.27,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,50,96,120.0,1.25,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,50,192,234.24,1.22,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,8464347300149,Blushing Akito Rose,Premium Roses,Pink,50,384,464.64,1.21,Blushing Akito Rose,2025-05-28,2025-06-06
PetalJet,9005056753973,Boheme Carnation,Carantions,Bicolor,60,200,102.0,0.51,Boheme Carnation,2025-05-28,2025-06-06
PetalJet,9005056753973,Boheme Carnation,Carantions,Bicolor,60,350,161.0,0.46,Boheme Carnation,2025-05-28,2025-06-06
PetalJet,9005056753973,Boheme Carnation,Carantions,Bicolor,70,300,153.0,0.51,Boheme Carnation,2025-05-28,2025-06-06
PetalJet,4682594582627,Bombellini Disbud Chrysanthemum,Chrysanthemums,Green,45,70,93.1,1.33,Bombellini Disbud Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4682594582627,Bombellini Disbud Chrysanthemum,Chrysanthemums,Green,45,100,130.0,1.3,Bombellini Disbud Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4682594582627,Bombellini Disbud Chrysanthemum,Chrysanthemums,Green,65,100,133.0,1.33,Bombellini Disbud Chrysanthemum,2025-05-28,2025-06-06
PetalJet,1827075588157,Bono Solomio,Solomio,F214,60,120,104.4,0.87,Bono Solomio,2025-05-28,2025-06-06
PetalJet,1827075588157,Bono Solomio,Solomio,F214,60,180,147.6,0.82,Bono Solomio,2025-05-28,2025-06-06
PetalJet,8464450224437,Born Free Rose,Premium Roses,Red,40,60,80.4,1.34,Born Free Rose,2025-05-28,2025-06-06
PetalJet,8464450224437,Born Free Rose,Premium Roses,Red,40,84,109.2,1.3,Born Free Rose,2025-05-28,2025-06-06
PetalJet,8464450224437,Born Free Rose,Premium Roses,Red,40,168,213.36,1.27,Born Free Rose,2025-05-28,2025-06-06
PetalJet,8464450224437,Born Free Rose,Premium Roses,Red,50,60,85.8,1.43,Born Free Rose,2025-05-28,2025-06-06
PetalJet,8464450224437,Born Free Rose,Premium Roses,Red,50,84,115.92,1.38,Born Free Rose,2025-05-28,2025-06-06
