competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,price_per_stem,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
PetalJet,45494939713845,Mandala Rose,Premium Roses,Pink,50,48,80.64,1.68,Mandala Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7,0.9838525652885437,,,,2025-05-07,2025-05-15
PetalJet,45494943121717,Mandala Rose,Premium Roses,Pink,50,72,115.2,1.6,Mandala Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7,0.9838525652885437,,,,2025-05-07,2025-05-15
PetalJet,45494951182645,Mandala Rose,Premium Roses,Pink,50,144,224.64,1.56,Mandala Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7,0.9838525652885437,,,,2025-05-07,2025-05-15
PetalJet,45494960685365,Mandala Rose,Premium Roses,Pink,50,288,434.88,1.51,Mandala Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7,0.9838525652885437,,,,2025-05-07,2025-05-15
PetalJet,45494975889717,Mandala Rose,Premium Roses,Pink,60,72,119.52,1.66,Mandala Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7,0.9838525652885437,,,,2025-05-07,2025-05-15
PetalJet,45494978871605,Mandala Rose,Premium Roses,Pink,60,144,233.28,1.62,Mandala Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7,0.9838525652885437,,,,2025-05-07,2025-05-15
PetalJet,45494981984565,Mandala Rose,Premium Roses,Pink,60,288,457.92,1.59,Mandala Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7,0.9838525652885437,,,,2025-05-07,2025-05-15
PetalJet,49740645433653,Mango Mini Calla Lily -,Calla Lily,Bicolor,40,80,131.2,1.64,Mango Mini Calla,34208208-e51b-4049-8dbc-7f6265f3043a,0.9893128871917725,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9822424054145813,2025-05-07,2025-05-15
PetalJet,49740646711605,Mango Mini Calla Lily -,Calla Lily,Bicolor,40,120,183.6,1.53,Mango Mini Calla,34208208-e51b-4049-8dbc-7f6265f3043a,0.9893128871917725,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9822424054145813,2025-05-07,2025-05-15
PetalJet,49740649201973,Mango Mini Calla Lily -,Calla Lily,Bicolor,50,70,137.9,1.97,Mango Mini Calla,34208208-e51b-4049-8dbc-7f6265f3043a,0.9893128871917725,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9822424054145813,2025-05-07,2025-05-15
PetalJet,49740649759029,Mango Mini Calla Lily -,Calla Lily,Bicolor,50,100,188.0,1.88,Mango Mini Calla,34208208-e51b-4049-8dbc-7f6265f3043a,0.9893128871917725,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9822424054145813,2025-05-07,2025-05-15
PetalJet,47781958844725,Manuela Hybrid Delphinium ELATUM -,Delphinium,Filler Flower,60,50,110.5,2.21,Elatum Assorted Delphinium,837c5387-d0ea-479f-a9d9-6ab9c60f9f8c,0.9963479042053223,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47781958877493,Manuela Hybrid Delphinium ELATUM -,Delphinium,Filler Flower,60,90,175.5,1.95,Elatum Assorted Delphinium,837c5387-d0ea-479f-a9d9-6ab9c60f9f8c,0.9963479042053223,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47781958910261,Manuela Hybrid Delphinium ELATUM -,Delphinium,Filler Flower,70,70,203.0,2.9,Elatum Assorted Delphinium,837c5387-d0ea-479f-a9d9-6ab9c60f9f8c,0.9963479042053223,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47781958943029,Manuela Hybrid Delphinium ELATUM -,Delphinium,Filler Flower,80,50,172.5,3.45,Elatum Assorted Delphinium,837c5387-d0ea-479f-a9d9-6ab9c60f9f8c,0.9963479042053223,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49901396656437,Marigold Assorted Box -,Marigold,Fall,50,80,111.2,1.39,,,,Marigold,d5baba9a-471d-44bb-9f8c-45a75726eda6,0.9999999403953552,2025-05-07,2025-05-15
PetalJet,49901399408949,Marigold Assorted Box -,Marigold,Fall,50,120,159.6,1.33,,,,Marigold,d5baba9a-471d-44bb-9f8c-45a75726eda6,0.9999999403953552,2025-05-07,2025-05-15
PetalJet,49944007115061,Marte Red Carnation -,Carantions,Fall,60,200,102.0,0.51,Megane Carnation,997bb63c-09a0-4ba3-8524-9aaf3b129b2e,0.9989573955535889,,,,2025-05-07,2025-05-15
PetalJet,49944007344437,Marte Red Carnation -,Carantions,Fall,60,350,161.0,0.46,Megane Carnation,997bb63c-09a0-4ba3-8524-9aaf3b129b2e,0.9989573955535889,,,,2025-05-07,2025-05-15
PetalJet,49944007672117,Marte Red Carnation -,Carantions,Fall,70,300,153.0,0.51,Megane Carnation,997bb63c-09a0-4ba3-8524-9aaf3b129b2e,0.9989573955535889,,,,2025-05-07,2025-05-15
PetalJet,46406109888821,Martina Orange Rose,Premium Roses,Fall,50,72,105.12,1.46,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,46406113231157,Martina Orange Rose,Premium Roses,Fall,50,96,138.24,1.44,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,46406129025333,Martina Orange Rose,Premium Roses,Fall,50,192,264.96,1.38,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,46406137872693,Martina Orange Rose,Premium Roses,Fall,50,384,526.08,1.37,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,46406149800245,Martina Orange Rose,Premium Roses,Fall,60,96,152.64,1.59,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,46406153503029,Martina Orange Rose,Premium Roses,Fall,60,192,297.6,1.55,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,46406157402421,Martina Orange Rose,Premium Roses,Fall,60,384,579.84,1.51,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073935229237,Martina Pink Rose,Premium Roses,Pink,50,72,105.12,1.46,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073936933173,Martina Pink Rose,Premium Roses,Pink,50,96,138.24,1.44,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073938735413,Martina Pink Rose,Premium Roses,Pink,50,192,264.96,1.38,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073940341045,Martina Pink Rose,Premium Roses,Pink,50,384,526.08,1.37,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073944142133,Martina Pink Rose,Premium Roses,Pink,60,96,152.64,1.59,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073945551157,Martina Pink Rose,Premium Roses,Pink,60,192,297.6,1.55,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073947484469,Martina Pink Rose,Premium Roses,Pink,60,384,579.84,1.51,Martina Roses,f7befc8d-d8d6-4de1-8cf3-92e6b53f1a3a,0.9906280636787415,,,,2025-05-07,2025-05-15
PetalJet,47073984741685,Marzipan Rose,Premium Roses,F221,40,48,72.48,1.51,,,,,,,2025-05-07,2025-05-15
PetalJet,47073985462581,Marzipan Rose,Premium Roses,F221,40,72,103.68,1.44,,,,,,,2025-05-07,2025-05-15
PetalJet,47073994277173,Marzipan Rose,Premium Roses,F221,40,144,200.16,1.39,,,,,,,2025-05-07,2025-05-15
PetalJet,47073994834229,Marzipan Rose,Premium Roses,F221,40,288,388.8,1.35,,,,,,,2025-05-07,2025-05-15
PetalJet,47073997586741,Marzipan Rose,Premium Roses,F221,50,48,80.64,1.68,,,,,,,2025-05-07,2025-05-15
PetalJet,47073998602549,Marzipan Rose,Premium Roses,F221,50,72,115.2,1.6,,,,,,,2025-05-07,2025-05-15
PetalJet,47074001256757,Marzipan Rose,Premium Roses,F221,50,144,224.64,1.56,,,,,,,2025-05-07,2025-05-15
PetalJet,47074006237493,Marzipan Rose,Premium Roses,F221,50,288,434.88,1.51,,,,,,,2025-05-07,2025-05-15
PetalJet,47074018296117,Marzipan Rose,Premium Roses,F221,60,72,119.52,1.66,,,,,,,2025-05-07,2025-05-15
PetalJet,47074021081397,Marzipan Rose,Premium Roses,F221,60,144,233.28,1.62,,,,,,,2025-05-07,2025-05-15
PetalJet,47074023178549,Marzipan Rose,Premium Roses,F221,60,288,457.92,1.59,,,,,,,2025-05-07,2025-05-15
PetalJet,45495129964853,Matcha Rose,Garden Roses,Bicolor,40,60,96.6,1.61,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,45495135142197,Matcha Rose,Garden Roses,Bicolor,50,36,69.12,1.92,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,45495136190773,Matcha Rose,Garden Roses,Bicolor,50,60,107.4,1.79,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,45495137075509,Matcha Rose,Garden Roses,Bicolor,50,120,205.2,1.71,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,45495138255157,Matcha Rose,Garden Roses,Bicolor,50,240,398.4,1.66,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,45495144579381,Matcha Rose,Garden Roses,Bicolor,60,60,114.0,1.9,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,45495145365813,Matcha Rose,Garden Roses,Bicolor,60,120,223.2,1.86,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,45495147528501,Matcha Rose,Garden Roses,Bicolor,60,240,436.8,1.82,Matcha Roses,d85ead2b-0c07-4b0a-a71f-4a0b8233d229,0.9962188005447388,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50399533236533,Matilda Rose,Premium Roses,Fall,50,60,90.6,1.51,Matilda Roses,24a74264-b04e-41d9-8e33-55adfd80271a,0.991432785987854,,,,2025-05-07,2025-05-15
PetalJet,50399534121269,Matilda Rose,Premium Roses,Fall,50,84,123.48,1.47,Matilda Roses,24a74264-b04e-41d9-8e33-55adfd80271a,0.991432785987854,,,,2025-05-07,2025-05-15
PetalJet,50399534678325,Matilda Rose,Premium Roses,Fall,50,168,240.24,1.43,Matilda Roses,24a74264-b04e-41d9-8e33-55adfd80271a,0.991432785987854,,,,2025-05-07,2025-05-15
PetalJet,50399538282805,Matilda Rose,Premium Roses,Fall,60,84,142.8,1.7,Matilda Roses,24a74264-b04e-41d9-8e33-55adfd80271a,0.991432785987854,,,,2025-05-07,2025-05-15
PetalJet,50399538512181,Matilda Rose,Premium Roses,Fall,60,168,277.2,1.65,Matilda Roses,24a74264-b04e-41d9-8e33-55adfd80271a,0.991432785987854,,,,2025-05-07,2025-05-15
PetalJet,47781907071285,Mauve River (pale pink) Hybrid Delphinium ELATUM -,Delphinium,blush,60,60,121.8,2.03,Elatum Blue River Delphinium,3eb57e2f-aba6-4053-9243-25e016737f13,0.9953373670578003,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47781907104053,Mauve River (pale pink) Hybrid Delphinium ELATUM -,Delphinium,blush,60,100,187.0,1.87,Elatum Blue River Delphinium,3eb57e2f-aba6-4053-9243-25e016737f13,0.9953373670578003,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47781907136821,Mauve River (pale pink) Hybrid Delphinium ELATUM -,Delphinium,blush,70,75,215.25,2.87,Elatum Blue River Delphinium,3eb57e2f-aba6-4053-9243-25e016737f13,0.9953373670578003,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47781907169589,Mauve River (pale pink) Hybrid Delphinium ELATUM -,Delphinium,blush,80,60,196.2,3.27,Elatum Blue River Delphinium,3eb57e2f-aba6-4053-9243-25e016737f13,0.9953373670578003,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50759441318197,Mayra Bridal Pink Garden Rose,Garden Roses,Wedding,50,60,124.2,2.07,Mayra Bridal Garden Roses,102f27b7-59cc-4c60-ad27-9da679a500aa,0.9984567165374756,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759449968949,Mayra Bridal Pink Garden Rose,Garden Roses,Wedding,50,84,169.68,2.02,Mayra Bridal Garden Roses,102f27b7-59cc-4c60-ad27-9da679a500aa,0.9984567165374756,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759693271349,Mayra Flamingo Garden Rose,Garden Roses,Light Pink,40,60,109.8,1.83,Mayras Flamingo Garden Roses,5d20b10f-796d-48af-8384-eae7628b736c,0.9918340444564819,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759694254389,Mayra Flamingo Garden Rose,Garden Roses,Light Pink,40,84,150.36,1.79,Mayras Flamingo Garden Roses,5d20b10f-796d-48af-8384-eae7628b736c,0.9918340444564819,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759695302965,Mayra Flamingo Garden Rose,Garden Roses,Light Pink,40,168,290.64,1.73,Mayras Flamingo Garden Roses,5d20b10f-796d-48af-8384-eae7628b736c,0.9918340444564819,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759697203509,Mayra Flamingo Garden Rose,Garden Roses,Light Pink,50,60,114.6,1.91,Mayras Flamingo Garden Roses,5d20b10f-796d-48af-8384-eae7628b736c,0.9918340444564819,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759698579765,Mayra Flamingo Garden Rose,Garden Roses,Light Pink,50,84,157.08,1.87,Mayras Flamingo Garden Roses,5d20b10f-796d-48af-8384-eae7628b736c,0.9918340444564819,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759699857717,Mayra Flamingo Garden Rose,Garden Roses,Light Pink,50,168,304.08,1.81,Mayras Flamingo Garden Roses,5d20b10f-796d-48af-8384-eae7628b736c,0.9918340444564819,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,47117931807029,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,40,48,97.44,2.03,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13816077385789,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,40,72,138.96,1.93,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,47117935116597,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,40,144,270.72,1.88,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,47117939769653,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,50,48,101.28,2.11,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13816077516861,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,50,72,146.16,2.03,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,47117941735733,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,50,144,283.68,1.97,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,47117947765045,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,60,72,149.76,2.08,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,47117950353717,Mayra Hot Pink Garden Rose,Garden Roses,Hot Pink,60,144,292.32,2.03,Mayras Hot Pink Garden Roses,4430bdb3-30d5-4a3f-a353-07919d5e3bed,0.9890217781066895,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759548633397,Mayra Peach Garden Rose,Garden Roses,Peach,40,60,100.2,1.67,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759551385909,Mayra Peach Garden Rose,Garden Roses,Peach,40,84,136.08,1.62,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759552598325,Mayra Peach Garden Rose,Garden Roses,Peach,40,168,265.44,1.58,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759554236725,Mayra Peach Garden Rose,Garden Roses,Peach,50,60,109.8,1.83,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759555875125,Mayra Peach Garden Rose,Garden Roses,Peach,50,84,150.36,1.79,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759557742901,Mayra Peach Garden Rose,Garden Roses,Peach,50,168,290.64,1.73,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759600210229,Mayra Pink Garden Rose,Garden Roses,Garden Rose,40,60,109.8,1.83,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759601357109,Mayra Pink Garden Rose,Garden Roses,Garden Rose,40,84,150.36,1.79,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759602602293,Mayra Pink Garden Rose,Garden Roses,Garden Rose,40,168,290.64,1.73,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759603650869,Mayra Pink Garden Rose,Garden Roses,Garden Rose,50,60,114.6,1.91,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759605289269,Mayra Pink Garden Rose,Garden Roses,Garden Rose,50,84,157.08,1.87,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759607091509,Mayra Pink Garden Rose,Garden Roses,Garden Rose,50,168,304.08,1.81,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759745438005,Mayra Red Garden Rose,Garden Roses,Red,50,60,104.4,1.74,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759746683189,Mayra Red Garden Rose,Garden Roses,Red,50,84,142.8,1.7,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759747731765,Mayra Red Garden Rose,Garden Roses,Red,50,168,277.2,1.65,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759749501237,Mayra Red Garden Rose,Garden Roses,Red,60,84,163.8,1.95,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50759753105717,Mayra Red Garden Rose,Garden Roses,Red,60,168,317.52,1.89,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50881257734453,Mayra White Garden Rose,Garden Roses,best seller,40,60,111.0,1.85,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50881258225973,Mayra White Garden Rose,Garden Roses,best seller,40,84,152.04,1.81,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50881258324277,Mayra White Garden Rose,Garden Roses,best seller,40,168,294.0,1.75,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50881260355893,Mayra White Garden Rose,Garden Roses,best seller,50,60,120.6,2.01,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50881262125365,Mayra White Garden Rose,Garden Roses,best seller,50,84,164.64,1.96,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50881262354741,Mayra White Garden Rose,Garden Roses,best seller,50,168,319.2,1.9,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49773611581749,Mayra White Garden Rose,Garden Roses,best seller,60,84,184.8,2.2,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50881263337781,Mayra White Garden Rose,Garden Roses,best seller,60,168,359.52,2.14,Mayras Rose Garden Roses,474d4571-5b4c-4efc-921b-6c1e9feae83a,0.9873098134994507,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,39613778067555,Mellow Romance Peach Hypericum -,Hypericum,Filler Flower,60,80,84.8,1.06,Mellow Romance Hypericum,50d00d11-0a05-463c-ac74-16edbb89b5fc,0.9990541934967041,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-07,2025-05-15
PetalJet,39613778100323,Mellow Romance Peach Hypericum -,Hypericum,Filler Flower,60,120,121.2,1.01,Mellow Romance Hypericum,50d00d11-0a05-463c-ac74-16edbb89b5fc,0.9990541934967041,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-07,2025-05-15
